시도명,시군명,소의종류,소의성별,출생년월,출생두수
강원도,강릉시,한우,암,201811,60
강원도,강릉시,한우,암,201812,67
강원도,고성군,한우,수,201801,78
강원도,고성군,한우,수,201802,91
강원도,고성군,한우,수,201803,137
강원도,고성군,한우,수,201804,234
강원도,고성군,한우,수,201805,179
강원도,고성군,한우,수,201806,118
강원도,고성군,한우,수,201807,121
강원도,고성군,한우,수,201808,76
강원도,고성군,한우,수,201809,84
강원도,고성군,한우,수,201810,73
강원도,고성군,한우,수,201811,84
강원도,고성군,한우,수,201812,107
강원도,고성군,한우,암,201801,81
강원도,고성군,한우,암,201802,82
강원도,고성군,한우,암,201803,142
강원도,고성군,한우,암,201804,240
강원도,고성군,한우,암,201805,162
강원도,고성군,한우,암,201806,98
강원도,고성군,한우,암,201807,109
강원도,고성군,한우,암,201808,67
강원도,고성군,한우,암,201809,67
강원도,고성군,한우,암,201810,71
강원도,고성군,한우,암,201811,66
강원도,고성군,한우,암,201812,86
강원도,동해시,한우,수,201801,9
강원도,동해시,한우,수,201802,3
강원도,동해시,한우,수,201803,24
강원도,동해시,한우,수,201804,28
강원도,동해시,한우,수,201805,33
강원도,동해시,한우,수,201806,25
강원도,동해시,한우,수,201807,20
강원도,동해시,한우,수,201808,10
강원도,동해시,한우,수,201809,8
강원도,동해시,한우,수,201810,8
강원도,동해시,한우,수,201811,9
강원도,동해시,한우,수,201812,9
강원도,동해시,한우,암,201801,11
강원도,동해시,한우,암,201802,9
강원도,동해시,한우,암,201803,28
강원도,동해시,한우,암,201804,34
강원도,동해시,한우,암,201805,23
강원도,동해시,한우,암,201806,19
강원도,동해시,한우,암,201807,21
강원도,동해시,한우,암,201808,6
강원도,동해시,한우,암,201809,5
강원도,동해시,한우,암,201810,12
강원도,동해시,한우,암,201811,4
강원도,동해시,한우,암,201812,8
강원도,삼척시,육우,수,201803,1
강원도,삼척시,한우,수,201801,110
강원도,삼척시,한우,수,201802,124
강원도,삼척시,한우,수,201803,245
강원도,삼척시,한우,수,201804,264
강원도,삼척시,한우,수,201805,231
강원도,삼척시,한우,수,201806,159
강원도,삼척시,한우,수,201807,147
강원도,삼척시,한우,수,201808,153
강원도,삼척시,한우,수,201809,136
강원도,삼척시,한우,수,201810,111
강원도,삼척시,한우,수,201811,106
강원도,삼척시,한우,수,201812,120
강원도,삼척시,한우,암,201801,90
강원도,삼척시,한우,암,201802,104
강원도,삼척시,한우,암,201803,243
강원도,삼척시,한우,암,201804,225
강원도,삼척시,한우,암,201805,258
강원도,삼척시,한우,암,201806,155
강원도,삼척시,한우,암,201807,138
강원도,삼척시,한우,암,201808,165
강원도,삼척시,한우,암,201809,114
강원도,삼척시,한우,암,201810,124
강원도,삼척시,한우,암,201811,110
강원도,삼척시,한우,암,201812,108
강원도,속초시,한우,수,201801,7
강원도,속초시,한우,수,201802,7
강원도,속초시,한우,수,201803,12
강원도,속초시,한우,수,201804,8
강원도,속초시,한우,수,201805,3
강원도,속초시,한우,수,201807,6
강원도,속초시,한우,수,201808,1
강원도,속초시,한우,수,201809,2
강원도,속초시,한우,수,201810,2
강원도,속초시,한우,수,201811,2
강원도,속초시,한우,수,201812,4
강원도,속초시,한우,암,201801,10
강원도,속초시,한우,암,201802,5
강원도,속초시,한우,암,201803,3
강원도,속초시,한우,암,201804,9
강원도,속초시,한우,암,201805,5
강원도,속초시,한우,암,201806,2
강원도,속초시,한우,암,201807,5
강원도,속초시,한우,암,201808,7
강원도,속초시,한우,암,201809,3
강원도,속초시,한우,암,201810,4
강원도,속초시,한우,암,201811,4
강원도,속초시,한우,암,201812,1
강원도,양구군,육우,수,201807,1
강원도,양구군,한우,수,201801,51
강원도,양구군,한우,수,201802,59
강원도,양구군,한우,수,201803,164
강원도,양구군,한우,수,201804,192
강원도,양구군,한우,수,201805,147
강원도,양구군,한우,수,201806,143
강원도,양구군,한우,수,201807,82
강원도,양구군,한우,수,201808,76
강원도,양구군,한우,수,201809,71
강원도,양구군,한우,수,201810,47
강원도,양구군,한우,수,201811,55
강원도,양구군,한우,수,201812,47
강원도,양구군,한우,암,201801,65
강원도,양구군,한우,암,201802,66
강원도,양구군,한우,암,201803,146
강원도,양구군,한우,암,201804,157
강원도,양구군,한우,암,201805,115
강원도,양구군,한우,암,201806,123
강원도,양구군,한우,암,201807,94
강원도,양구군,한우,암,201808,91
강원도,양구군,한우,암,201809,66
강원도,양구군,한우,암,201810,60
강원도,양구군,한우,암,201811,60
강원도,양구군,한우,암,201812,55
강원도,양양군,한우,수,201801,69
강원도,양양군,한우,수,201802,83
강원도,양양군,한우,수,201803,152
강원도,양양군,한우,수,201804,142
강원도,양양군,한우,수,201805,144
강원도,양양군,한우,수,201806,87
강원도,양양군,한우,수,201807,94
강원도,양양군,한우,수,201808,91
강원도,양양군,한우,수,201809,88
강원도,양양군,한우,수,201810,74
강원도,양양군,한우,수,201811,82
강원도,양양군,한우,수,201812,66
강원도,양양군,한우,암,201801,68
강원도,양양군,한우,암,201802,80
강원도,양양군,한우,암,201803,120
강원도,양양군,한우,암,201804,164
강원도,양양군,한우,암,201805,128
강원도,양양군,한우,암,201806,93
강원도,양양군,한우,암,201807,90
강원도,양양군,한우,암,201808,113
강원도,양양군,한우,암,201809,68
강원도,양양군,한우,암,201810,63
강원도,양양군,한우,암,201811,58
강원도,양양군,한우,암,201812,55
강원도,영월군,한우,수,201801,71
강원도,영월군,한우,수,201802,149
강원도,영월군,한우,수,201803,345
강원도,영월군,한우,수,201804,326
강원도,영월군,한우,수,201805,246
강원도,영월군,한우,수,201806,183
강원도,영월군,한우,수,201807,171
강원도,영월군,한우,수,201808,166
강원도,영월군,한우,수,201809,137
강원도,영월군,한우,수,201810,105
강원도,영월군,한우,수,201811,67
강원도,영월군,한우,수,201812,68
강원도,영월군,한우,암,201801,69
강원도,영월군,한우,암,201802,148
강원도,영월군,한우,암,201803,320
강원도,영월군,한우,암,201804,325
강원도,영월군,한우,암,201805,205
강원도,영월군,한우,암,201806,201
강원도,영월군,한우,암,201807,134
강원도,영월군,한우,암,201808,157
강원도,영월군,한우,암,201809,110
강원도,영월군,한우,암,201810,111
강원도,영월군,한우,암,201811,57
강원도,영월군,한우,암,201812,51
강원도,원주시,육우,수,201801,26
강원도,원주시,육우,수,201802,19
강원도,원주시,육우,수,201803,18
강원도,원주시,육우,수,201804,11
강원도,원주시,육우,수,201805,8
강원도,원주시,육우,수,201806,26
강원도,원주시,육우,수,201807,24
강원도,원주시,육우,수,201808,17
강원도,원주시,육우,수,201809,24
강원도,원주시,육우,수,201810,15
강원도,원주시,육우,수,201811,14
강원도,원주시,육우,수,201812,15
강원도,원주시,육우,암,201802,1
강원도,원주시,육우,암,201803,2
강원도,원주시,육우,암,201804,1
강원도,원주시,육우,암,201805,1
강원도,원주시,육우,암,201807,4
강원도,원주시,육우,암,201808,1
강원도,원주시,육우,암,201811,4
강원도,원주시,육우,암,201812,3
강원도,원주시,젖소,암,201801,11
강원도,원주시,젖소,암,201802,10
강원도,원주시,젖소,암,201803,21
강원도,원주시,젖소,암,201804,13
강원도,원주시,젖소,암,201805,9
강원도,원주시,젖소,암,201806,17
강원도,원주시,젖소,암,201807,20
강원도,원주시,젖소,암,201808,20
강원도,원주시,젖소,암,201809,20
강원도,원주시,젖소,암,201810,15
강원도,원주시,젖소,암,201811,15
강원도,원주시,젖소,암,201812,16
강원도,원주시,한우,수,201801,45
강원도,원주시,한우,수,201802,99
강원도,원주시,한우,수,201803,354
강원도,원주시,한우,수,201804,398
강원도,원주시,한우,수,201805,253
강원도,원주시,한우,수,201806,178
강원도,원주시,한우,수,201807,159
강원도,원주시,한우,수,201808,153
강원도,원주시,한우,수,201809,123
강원도,원주시,한우,수,201810,95
강원도,원주시,한우,수,201811,72
강원도,원주시,한우,수,201812,82
강원도,원주시,한우,암,201801,55
강원도,원주시,한우,암,201802,91
강원도,원주시,한우,암,201803,353
강원도,원주시,한우,암,201804,356
강원도,원주시,한우,암,201805,272
강원도,원주시,한우,암,201806,172
강원도,원주시,한우,암,201807,157
강원도,원주시,한우,암,201808,135
강원도,원주시,한우,암,201809,108
강원도,원주시,한우,암,201810,92
강원도,원주시,한우,암,201811,63
강원도,원주시,한우,암,201812,65
강원도,인제군,한우,수,201801,38
강원도,인제군,한우,수,201802,42
강원도,인제군,한우,수,201803,143
강원도,인제군,한우,수,201804,171
강원도,인제군,한우,수,201805,140
강원도,인제군,한우,수,201806,115
강원도,인제군,한우,수,201807,90
강원도,인제군,한우,수,201808,94
강원도,인제군,한우,수,201809,62
강원도,인제군,한우,수,201810,59
강원도,인제군,한우,수,201811,48
강원도,인제군,한우,수,201812,49
강원도,인제군,한우,암,201801,19
강원도,인제군,한우,암,201802,37
강원도,인제군,한우,암,201803,134
강원도,인제군,한우,암,201804,162
강원도,인제군,한우,암,201805,153
강원도,인제군,한우,암,201806,113
강원도,인제군,한우,암,201807,79
강원도,인제군,한우,암,201808,85
강원도,인제군,한우,암,201809,59
강원도,인제군,한우,암,201810,69
강원도,인제군,한우,암,201811,45
강원도,인제군,한우,암,201812,48
강원도,정선군,육우,수,201812,1
강원도,정선군,한우,수,201801,74
강원도,정선군,한우,수,201802,95
강원도,정선군,한우,수,201803,239
강원도,정선군,한우,수,201804,252
강원도,정선군,한우,수,201805,181
강원도,정선군,한우,수,201806,151
강원도,정선군,한우,수,201807,126
강원도,정선군,한우,수,201808,104
강원도,정선군,한우,수,201809,96
강원도,정선군,한우,수,201810,74
강원도,정선군,한우,수,201811,46
강원도,정선군,한우,수,201812,64
강원도,정선군,한우,암,201801,97
강원도,정선군,한우,암,201802,96
강원도,정선군,한우,암,201803,244
강원도,정선군,한우,암,201804,277
강원도,정선군,한우,암,201805,184
강원도,정선군,한우,암,201806,150
강원도,정선군,한우,암,201807,125
강원도,정선군,한우,암,201808,88
강원도,정선군,한우,암,201809,66
강원도,정선군,한우,암,201810,77
강원도,정선군,한우,암,201811,57
강원도,정선군,한우,암,201812,58
강원도,철원군,육우,수,201801,184
강원도,철원군,육우,수,201802,130
강원도,철원군,육우,수,201803,204
강원도,철원군,육우,수,201804,136
강원도,철원군,육우,수,201805,110
강원도,철원군,육우,수,201806,209
강원도,철원군,육우,수,201807,213
강원도,철원군,육우,수,201808,228
강원도,철원군,육우,수,201809,187
강원도,철원군,육우,수,201810,179
강원도,철원군,육우,수,201811,178
강원도,철원군,육우,수,201812,173
강원도,철원군,육우,암,201801,13
강원도,철원군,육우,암,201802,13
강원도,철원군,육우,암,201803,15
강원도,철원군,육우,암,201804,8
강원도,철원군,육우,암,201805,15
강원도,철원군,육우,암,201806,25
강원도,철원군,육우,암,201807,13
강원도,철원군,육우,암,201808,22
강원도,철원군,육우,암,201809,15
강원도,철원군,육우,암,201810,14
강원도,철원군,육우,암,201811,16
강원도,철원군,육우,암,201812,12
강원도,철원군,젖소,암,201801,137
강원도,철원군,젖소,암,201802,147
강원도,철원군,젖소,암,201803,162
강원도,철원군,젖소,암,201804,119
강원도,철원군,젖소,암,201805,120
강원도,철원군,젖소,암,201806,188
강원도,철원군,젖소,암,201807,218
강원도,철원군,젖소,암,201808,202
강원도,철원군,젖소,암,201809,155
강원도,철원군,젖소,암,201810,183
강원도,철원군,젖소,암,201811,153
강원도,철원군,젖소,암,201812,175
강원도,철원군,한우,수,201801,65
강원도,철원군,한우,수,201802,90
강원도,철원군,한우,수,201803,294
강원도,철원군,한우,수,201804,418
강원도,철원군,한우,수,201805,317
강원도,철원군,한우,수,201806,221
강원도,철원군,한우,수,201807,200
강원도,철원군,한우,수,201808,192
강원도,철원군,한우,수,201809,113
강원도,철원군,한우,수,201810,120
강원도,철원군,한우,수,201811,89
강원도,철원군,한우,수,201812,96
강원도,철원군,한우,암,201801,73
강원도,철원군,한우,암,201802,91
강원도,철원군,한우,암,201803,323
강원도,철원군,한우,암,201804,377
강원도,철원군,한우,암,201805,326
강원도,철원군,한우,암,201806,226
강원도,철원군,한우,암,201807,163
강원도,철원군,한우,암,201808,148
강원도,철원군,한우,암,201809,127
강원도,철원군,한우,암,201810,123
강원도,철원군,한우,암,201811,89
강원도,철원군,한우,암,201812,80
강원도,춘천시,육우,수,201801,16
강원도,춘천시,육우,수,201802,7
강원도,춘천시,육우,수,201803,10
강원도,춘천시,육우,수,201804,6
강원도,춘천시,육우,수,201805,15
강원도,춘천시,육우,수,201806,13
강원도,춘천시,육우,수,201807,10
강원도,춘천시,육우,수,201808,17
강원도,춘천시,육우,수,201809,14
강원도,춘천시,육우,수,201810,18
강원도,춘천시,육우,수,201811,8
강원도,춘천시,육우,수,201812,8
강원도,춘천시,육우,암,201801,1
강원도,춘천시,육우,암,201803,3
강원도,춘천시,육우,암,201805,2
강원도,춘천시,육우,암,201806,1
강원도,춘천시,육우,암,201808,1
강원도,춘천시,육우,암,201809,2
강원도,춘천시,육우,암,201810,2
강원도,춘천시,육우,암,201812,1
강원도,춘천시,젖소,암,201801,11
강원도,춘천시,젖소,암,201802,15
강원도,춘천시,젖소,암,201803,13
강원도,춘천시,젖소,암,201804,8
강원도,춘천시,젖소,암,201805,10
강원도,춘천시,젖소,암,201806,20
강원도,춘천시,젖소,암,201807,9
강원도,춘천시,젖소,암,201808,14
강원도,춘천시,젖소,암,201809,11
강원도,춘천시,젖소,암,201810,10
강원도,춘천시,젖소,암,201811,13
강원도,춘천시,젖소,암,201812,10
강원도,춘천시,한우,수,201801,133
강원도,춘천시,한우,수,201802,235
강원도,춘천시,한우,수,201803,439
강원도,춘천시,한우,수,201804,467
강원도,춘천시,한우,수,201805,382
강원도,춘천시,한우,수,201806,260
강원도,춘천시,한우,수,201807,203
강원도,춘천시,한우,수,201808,231
강원도,춘천시,한우,수,201809,164
강원도,춘천시,한우,수,201810,127
강원도,춘천시,한우,수,201811,99
강원도,춘천시,한우,수,201812,127
강원도,춘천시,한우,암,201801,100
강원도,춘천시,한우,암,201802,226
강원도,춘천시,한우,암,201803,511
강원도,춘천시,한우,암,201804,397
강원도,춘천시,한우,암,201805,376
강원도,춘천시,한우,암,201806,237
강원도,춘천시,한우,암,201807,202
강원도,춘천시,한우,암,201808,204
강원도,춘천시,한우,암,201809,126
강원도,춘천시,한우,암,201810,150
강원도,춘천시,한우,암,201811,117
강원도,춘천시,한우,암,201812,120
강원도,태백시,한우,수,201801,14
강원도,태백시,한우,수,201802,22
강원도,태백시,한우,수,201803,31
강원도,태백시,한우,수,201804,41
강원도,태백시,한우,수,201805,26
강원도,태백시,한우,수,201806,28
강원도,태백시,한우,수,201807,26
강원도,태백시,한우,수,201808,21
강원도,태백시,한우,수,201809,20
강원도,태백시,한우,수,201810,26
강원도,태백시,한우,수,201811,14
강원도,태백시,한우,수,201812,12
강원도,태백시,한우,암,201801,10
강원도,태백시,한우,암,201802,20
강원도,태백시,한우,암,201803,28
강원도,태백시,한우,암,201804,34
강원도,태백시,한우,암,201805,23
강원도,태백시,한우,암,201806,28
강원도,태백시,한우,암,201807,23
강원도,태백시,한우,암,201808,16
강원도,태백시,한우,암,201809,22
강원도,태백시,한우,암,201810,15
강원도,태백시,한우,암,201811,16
강원도,태백시,한우,암,201812,12
강원도,평창군,육우,수,201801,29
강원도,평창군,육우,수,201802,31
강원도,평창군,육우,수,201803,25
강원도,평창군,육우,수,201804,37
강원도,평창군,육우,수,201805,42
강원도,평창군,육우,수,201806,51
강원도,평창군,육우,수,201807,41
강원도,평창군,육우,수,201808,49
강원도,평창군,육우,수,201809,37
강원도,평창군,육우,수,201810,30
강원도,평창군,육우,수,201811,41
강원도,평창군,육우,수,201812,33
강원도,평창군,육우,암,201801,3
강원도,평창군,육우,암,201802,5
강원도,평창군,육우,암,201803,4
강원도,평창군,육우,암,201804,4
강원도,평창군,육우,암,201805,5
강원도,평창군,육우,암,201806,6
강원도,평창군,육우,암,201807,1
강원도,평창군,육우,암,201808,5
강원도,평창군,육우,암,201809,3
강원도,평창군,육우,암,201810,1
강원도,평창군,육우,암,201811,1
강원도,평창군,육우,암,201812,1
강원도,평창군,젖소,암,201801,25
강원도,평창군,젖소,암,201802,35
강원도,평창군,젖소,암,201803,38
강원도,평창군,젖소,암,201804,30
강원도,평창군,젖소,암,201805,27
강원도,평창군,젖소,암,201806,40
강원도,평창군,젖소,암,201807,44
강원도,평창군,젖소,암,201808,56
강원도,평창군,젖소,암,201809,33
강원도,평창군,젖소,암,201810,34
강원도,평창군,젖소,암,201811,31
강원도,평창군,젖소,암,201812,34
강원도,평창군,한우,수,201801,60
강원도,평창군,한우,수,201802,106
강원도,평창군,한우,수,201803,253
강원도,평창군,한우,수,201804,261
강원도,평창군,한우,수,201805,233
강원도,평창군,한우,수,201806,172
강원도,평창군,한우,수,201807,170
강원도,평창군,한우,수,201808,129
강원도,평창군,한우,수,201809,140
강원도,평창군,한우,수,201810,94
강원도,평창군,한우,수,201811,89
강원도,평창군,한우,수,201812,96
강원도,평창군,한우,암,201801,57
강원도,평창군,한우,암,201802,111
강원도,평창군,한우,암,201803,244
강원도,평창군,한우,암,201804,237
강원도,평창군,한우,암,201805,183
강원도,평창군,한우,암,201806,187
강원도,평창군,한우,암,201807,124
강원도,평창군,한우,암,201808,119
강원도,평창군,한우,암,201809,163
강원도,평창군,한우,암,201810,78
강원도,평창군,한우,암,201811,63
강원도,평창군,한우,암,201812,93
강원도,홍천군,육우,수,201801,30
강원도,홍천군,육우,수,201802,21
강원도,홍천군,육우,수,201803,34
강원도,홍천군,육우,수,201804,21
강원도,홍천군,육우,수,201805,34
강원도,홍천군,육우,수,201806,33
강원도,홍천군,육우,수,201807,36
강원도,홍천군,육우,수,201808,47
강원도,홍천군,육우,수,201809,37
강원도,홍천군,육우,수,201810,35
강원도,홍천군,육우,수,201811,32
강원도,홍천군,육우,수,201812,37
강원도,홍천군,육우,암,201801,5
강원도,홍천군,육우,암,201802,8
강원도,홍천군,육우,암,201803,4
강원도,홍천군,육우,암,201805,1
강원도,홍천군,육우,암,201806,4
강원도,홍천군,육우,암,201807,2
강원도,홍천군,육우,암,201808,4
강원도,홍천군,육우,암,201809,4
강원도,홍천군,육우,암,201810,4
강원도,홍천군,육우,암,201811,5
강원도,홍천군,육우,암,201812,5
강원도,홍천군,젖소,암,201801,33
강원도,홍천군,젖소,암,201802,29
강원도,홍천군,젖소,암,201803,20
강원도,홍천군,젖소,암,201804,28
강원도,홍천군,젖소,암,201805,30
강원도,홍천군,젖소,암,201806,38
강원도,홍천군,젖소,암,201807,31
강원도,홍천군,젖소,암,201808,32
강원도,홍천군,젖소,암,201809,27
강원도,홍천군,젖소,암,201810,33
강원도,홍천군,젖소,암,201811,28
강원도,홍천군,젖소,암,201812,38
강원도,홍천군,한우,수,201801,225
강원도,홍천군,한우,수,201802,274
강원도,홍천군,한우,수,201803,630
강원도,홍천군,한우,수,201804,670
강원도,홍천군,한우,수,201805,519
강원도,홍천군,한우,수,201806,396
강원도,홍천군,한우,수,201807,270
강원도,홍천군,한우,수,201808,272
강원도,홍천군,한우,수,201809,206
강원도,홍천군,한우,수,201810,227
강원도,홍천군,한우,수,201811,181
강원도,홍천군,한우,수,201812,195
강원도,홍천군,한우,암,201801,217
강원도,홍천군,한우,암,201802,293
강원도,홍천군,한우,암,201803,617
강원도,홍천군,한우,암,201804,701
강원도,홍천군,한우,암,201805,462
강원도,홍천군,한우,암,201806,329
강원도,홍천군,한우,암,201807,257
강원도,홍천군,한우,암,201808,285
강원도,홍천군,한우,암,201809,206
강원도,홍천군,한우,암,201810,229
강원도,홍천군,한우,암,201811,174
강원도,홍천군,한우,암,201812,203
강원도,화천군,육우,수,201801,1
강원도,화천군,육우,수,201802,3
강원도,화천군,육우,수,201803,1
강원도,화천군,육우,수,201804,1
강원도,화천군,육우,수,201805,1
강원도,화천군,육우,수,201806,1
강원도,화천군,육우,수,201807,1
강원도,화천군,육우,수,201808,4
강원도,화천군,육우,수,201809,2
강원도,화천군,젖소,암,201802,1
강원도,화천군,젖소,암,201804,1
강원도,화천군,젖소,암,201805,1
강원도,화천군,젖소,암,201806,1
강원도,화천군,젖소,암,201808,6
강원도,화천군,젖소,암,201810,1
강원도,화천군,한우,수,201801,47
강원도,화천군,한우,수,201802,78
강원도,화천군,한우,수,201803,150
강원도,화천군,한우,수,201804,203
강원도,화천군,한우,수,201805,155
강원도,화천군,한우,수,201806,131
강원도,화천군,한우,수,201807,103
강원도,화천군,한우,수,201808,101
강원도,화천군,한우,수,201809,62
강원도,화천군,한우,수,201810,61
강원도,화천군,한우,수,201811,61
강원도,화천군,한우,수,201812,72
강원도,화천군,한우,암,201801,40
강원도,화천군,한우,암,201802,94
강원도,화천군,한우,암,201803,148
강원도,화천군,한우,암,201804,193
강원도,화천군,한우,암,201805,137
강원도,화천군,한우,암,201806,122
강원도,화천군,한우,암,201807,77
강원도,화천군,한우,암,201808,101
강원도,화천군,한우,암,201809,59
강원도,화천군,한우,암,201810,48
강원도,화천군,한우,암,201811,55
강원도,화천군,한우,암,201812,76
강원도,횡성군,육우,수,201801,40
강원도,횡성군,육우,수,201802,43
강원도,횡성군,육우,수,201803,63
강원도,횡성군,육우,수,201804,49
강원도,횡성군,육우,수,201805,48
강원도,횡성군,육우,수,201806,56
강원도,횡성군,육우,수,201807,51
강원도,횡성군,육우,수,201808,57
강원도,횡성군,육우,수,201809,61
강원도,횡성군,육우,수,201810,51
강원도,횡성군,육우,수,201811,37
강원도,횡성군,육우,수,201812,33
강원도,횡성군,육우,암,201801,6
강원도,횡성군,육우,암,201802,6
강원도,횡성군,육우,암,201803,5
강원도,횡성군,육우,암,201804,10
강원도,횡성군,육우,암,201805,5
강원도,횡성군,육우,암,201806,4
강원도,횡성군,육우,암,201807,5
강원도,횡성군,육우,암,201808,8
강원도,횡성군,육우,암,201809,2
강원도,횡성군,육우,암,201810,10
강원도,횡성군,육우,암,201811,2
강원도,횡성군,육우,암,201812,3
강원도,횡성군,젖소,암,201801,31
강원도,횡성군,젖소,암,201802,38
강원도,횡성군,젖소,암,201803,36
강원도,횡성군,젖소,암,201804,29
강원도,횡성군,젖소,암,201805,39
강원도,횡성군,젖소,암,201806,37
강원도,횡성군,젖소,암,201807,36
강원도,횡성군,젖소,암,201808,48
강원도,횡성군,젖소,암,201809,50
강원도,횡성군,젖소,암,201810,47
강원도,횡성군,젖소,암,201811,37
강원도,횡성군,젖소,암,201812,40
강원도,횡성군,한우,수,201801,322
강원도,횡성군,한우,수,201802,507
강원도,횡성군,한우,수,201803,1379
강원도,횡성군,한우,수,201804,1546
강원도,횡성군,한우,수,201805,1080
강원도,횡성군,한우,수,201806,868
강원도,횡성군,한우,수,201807,683
강원도,횡성군,한우,수,201808,597
강원도,횡성군,한우,수,201809,496
강원도,횡성군,한우,수,201810,433
강원도,횡성군,한우,수,201811,296
강원도,횡성군,한우,수,201812,366
강원도,횡성군,한우,암,201801,352
강원도,횡성군,한우,암,201802,506
강원도,횡성군,한우,암,201803,1430
강원도,횡성군,한우,암,201804,1421
강원도,횡성군,한우,암,201805,1114
강원도,횡성군,한우,암,201806,806
강원도,횡성군,한우,암,201807,593
강원도,횡성군,한우,암,201808,536
강원도,횡성군,한우,암,201809,495
강원도,횡성군,한우,암,201810,385
강원도,횡성군,한우,암,201811,273
강원도,횡성군,한우,암,201812,322
경기도,가평군,육우,수,201801,49
경기도,가평군,육우,수,201802,57
경기도,가평군,육우,수,201803,51
경기도,가평군,육우,수,201804,47
경기도,가평군,육우,수,201805,39
경기도,가평군,육우,수,201806,54
경기도,가평군,육우,수,201807,58
경기도,가평군,육우,수,201808,48
경기도,가평군,육우,수,201809,59
경기도,가평군,육우,수,201810,43
경기도,가평군,육우,수,201811,42
경기도,가평군,육우,수,201812,61
경기도,가평군,육우,암,201801,4
경기도,가평군,육우,암,201802,6
경기도,가평군,육우,암,201803,8
경기도,가평군,육우,암,201804,4
경기도,가평군,육우,암,201805,13
경기도,가평군,육우,암,201806,10
경기도,가평군,육우,암,201807,21
경기도,가평군,육우,암,201808,10
경기도,가평군,육우,암,201809,7
경기도,가평군,육우,암,201810,4
경기도,가평군,육우,암,201811,3
경기도,가평군,육우,암,201812,12
경기도,가평군,젖소,암,201801,47
경기도,가평군,젖소,암,201802,51
경기도,가평군,젖소,암,201803,54
경기도,가평군,젖소,암,201804,24
경기도,가평군,젖소,암,201805,37
경기도,가평군,젖소,암,201806,66
경기도,가평군,젖소,암,201807,51
경기도,가평군,젖소,암,201808,60
경기도,가평군,젖소,암,201809,44
경기도,가평군,젖소,암,201810,54
경기도,가평군,젖소,암,201811,52
경기도,가평군,젖소,암,201812,44
경기도,가평군,한우,수,201801,30
경기도,가평군,한우,수,201802,76
경기도,가평군,한우,수,201803,328
경기도,가평군,한우,수,201804,256
경기도,가평군,한우,수,201805,190
경기도,가평군,한우,수,201806,145
경기도,가평군,한우,수,201807,134
경기도,가평군,한우,수,201808,129
경기도,가평군,한우,수,201809,75
경기도,가평군,한우,수,201810,57
경기도,가평군,한우,수,201811,40
경기도,가평군,한우,수,201812,29
경기도,가평군,한우,암,201801,28
경기도,가평군,한우,암,201802,66
경기도,가평군,한우,암,201803,325
경기도,가평군,한우,암,201804,272
경기도,가평군,한우,암,201805,166
경기도,가평군,한우,암,201806,145
경기도,가평군,한우,암,201807,104
경기도,가평군,한우,암,201808,116
경기도,가평군,한우,암,201809,89
경기도,가평군,한우,암,201810,64
경기도,가평군,한우,암,201811,36
경기도,가평군,한우,암,201812,34
경기도,고양시 덕양구,육우,수,201801,12
경기도,고양시 덕양구,육우,수,201802,13
경기도,고양시 덕양구,육우,수,201803,11
경기도,고양시 덕양구,육우,수,201804,9
경기도,고양시 덕양구,육우,수,201805,9
