시도명,시군명,소의종류,소의성별,출생년월,출생두수
강원도,양양군,한우,수,201707,91
강원도,양양군,한우,수,201708,81
강원도,양양군,한우,수,201709,85
강원도,양양군,한우,수,201710,67
강원도,양양군,한우,수,201711,56
강원도,양양군,한우,수,201712,65
강원도,양양군,한우,암,201701,36
강원도,양양군,한우,암,201702,89
강원도,양양군,한우,암,201703,113
강원도,양양군,한우,암,201704,129
강원도,양양군,한우,암,201705,123
강원도,양양군,한우,암,201706,107
강원도,양양군,한우,암,201707,87
강원도,양양군,한우,암,201708,82
강원도,양양군,한우,암,201709,66
강원도,양양군,한우,암,201710,52
강원도,양양군,한우,암,201711,44
강원도,양양군,한우,암,201712,52
강원도,영월군,한우,수,201701,89
강원도,영월군,한우,수,201702,163
강원도,영월군,한우,수,201703,272
강원도,영월군,한우,수,201704,301
강원도,영월군,한우,수,201705,253
강원도,영월군,한우,수,201706,173
강원도,영월군,한우,수,201707,160
강원도,영월군,한우,수,201708,155
강원도,영월군,한우,수,201709,105
강원도,영월군,한우,수,201710,100
강원도,영월군,한우,수,201711,65
강원도,영월군,한우,수,201712,76
강원도,영월군,한우,암,201701,70
강원도,영월군,한우,암,201702,162
강원도,영월군,한우,암,201703,341
강원도,영월군,한우,암,201704,316
강원도,영월군,한우,암,201705,238
강원도,영월군,한우,암,201706,177
강원도,영월군,한우,암,201707,175
강원도,영월군,한우,암,201708,161
강원도,영월군,한우,암,201709,100
강원도,영월군,한우,암,201710,95
강원도,영월군,한우,암,201711,77
강원도,영월군,한우,암,201712,59
강원도,원주시,육우,수,201701,24
강원도,원주시,육우,수,201702,26
강원도,원주시,육우,수,201703,20
강원도,원주시,육우,수,201704,19
강원도,원주시,육우,수,201705,12
강원도,원주시,육우,수,201706,22
강원도,원주시,육우,수,201707,24
강원도,원주시,육우,수,201708,19
강원도,원주시,육우,수,201709,20
강원도,원주시,육우,수,201710,24
강원도,원주시,육우,수,201711,12
강원도,원주시,육우,수,201712,16
강원도,원주시,육우,암,201701,1
강원도,원주시,육우,암,201703,2
강원도,원주시,육우,암,201705,1
강원도,원주시,육우,암,201706,1
강원도,원주시,육우,암,201707,5
강원도,원주시,육우,암,201708,4
강원도,원주시,육우,암,201709,2
강원도,원주시,육우,암,201710,2
강원도,원주시,육우,암,201711,2
강원도,원주시,육우,암,201712,6
강원도,원주시,젖소,암,201701,23
강원도,원주시,젖소,암,201702,21
강원도,원주시,젖소,암,201703,14
강원도,원주시,젖소,암,201704,17
강원도,원주시,젖소,암,201705,12
강원도,원주시,젖소,암,201706,25
강원도,원주시,젖소,암,201707,26
강원도,원주시,젖소,암,201708,12
강원도,원주시,젖소,암,201709,16
강원도,원주시,젖소,암,201710,10
강원도,원주시,젖소,암,201711,18
강원도,원주시,젖소,암,201712,21
강원도,원주시,한우,수,201701,41
강원도,원주시,한우,수,201702,105
강원도,원주시,한우,수,201703,327
강원도,원주시,한우,수,201704,342
강원도,원주시,한우,수,201705,269
강원도,원주시,한우,수,201706,189
강원도,원주시,한우,수,201707,163
강원도,원주시,한우,수,201708,163
강원도,원주시,한우,수,201709,105
강원도,원주시,한우,수,201710,93
강원도,원주시,한우,수,201711,65
강원도,원주시,한우,수,201712,66
강원도,원주시,한우,암,201701,48
강원도,원주시,한우,암,201702,93
강원도,원주시,한우,암,201703,333
강원도,원주시,한우,암,201704,319
강원도,원주시,한우,암,201705,253
강원도,원주시,한우,암,201706,184
강원도,원주시,한우,암,201707,111
강원도,원주시,한우,암,201708,137
강원도,원주시,한우,암,201709,96
강원도,원주시,한우,암,201710,93
강원도,원주시,한우,암,201711,60
강원도,원주시,한우,암,201712,75
강원도,인제군,한우,수,201701,29
강원도,인제군,한우,수,201702,36
강원도,인제군,한우,수,201703,141
강원도,인제군,한우,수,201704,147
강원도,인제군,한우,수,201705,164
강원도,인제군,한우,수,201706,115
강원도,인제군,한우,수,201707,81
강원도,인제군,한우,수,201708,88
강원도,인제군,한우,수,201709,69
강원도,인제군,한우,수,201710,81
강원도,인제군,한우,수,201711,37
강원도,인제군,한우,수,201712,41
강원도,인제군,한우,암,201701,34
강원도,인제군,한우,암,201702,56
강원도,인제군,한우,암,201703,146
강원도,인제군,한우,암,201704,148
강원도,인제군,한우,암,201705,125
강원도,인제군,한우,암,201706,100
강원도,인제군,한우,암,201707,71
강원도,인제군,한우,암,201708,68
강원도,인제군,한우,암,201709,74
강원도,인제군,한우,암,201710,63
강원도,인제군,한우,암,201711,42
강원도,인제군,한우,암,201712,41
강원도,정선군,한우,수,201701,78
강원도,정선군,한우,수,201702,92
강원도,정선군,한우,수,201703,183
강원도,정선군,한우,수,201704,267
강원도,정선군,한우,수,201705,189
강원도,정선군,한우,수,201706,156
강원도,정선군,한우,수,201707,131
강원도,정선군,한우,수,201708,93
강원도,정선군,한우,수,201709,74
강원도,정선군,한우,수,201710,65
강원도,정선군,한우,수,201711,58
강원도,정선군,한우,수,201712,91
강원도,정선군,한우,암,201701,54
강원도,정선군,한우,암,201702,95
강원도,정선군,한우,암,201703,206
강원도,정선군,한우,암,201704,218
강원도,정선군,한우,암,201705,196
강원도,정선군,한우,암,201706,156
강원도,정선군,한우,암,201707,113
강원도,정선군,한우,암,201708,88
강원도,정선군,한우,암,201709,82
강원도,정선군,한우,암,201710,89
강원도,정선군,한우,암,201711,58
강원도,정선군,한우,암,201712,62
강원도,철원군,육우,수,201701,138
강원도,철원군,육우,수,201702,148
강원도,철원군,육우,수,201703,167
강원도,철원군,육우,수,201704,148
강원도,철원군,육우,수,201705,106
강원도,철원군,육우,수,201706,185
강원도,철원군,육우,수,201707,251
강원도,철원군,육우,수,201708,172
강원도,철원군,육우,수,201709,211
강원도,철원군,육우,수,201710,180
강원도,철원군,육우,수,201711,165
강원도,철원군,육우,수,201712,229
강원도,철원군,육우,암,201701,8
강원도,철원군,육우,암,201702,10
강원도,철원군,육우,암,201703,20
강원도,철원군,육우,암,201704,15
강원도,철원군,육우,암,201705,8
강원도,철원군,육우,암,201706,13
강원도,철원군,육우,암,201707,32
강원도,철원군,육우,암,201708,16
강원도,철원군,육우,암,201709,22
강원도,철원군,육우,암,201710,14
강원도,철원군,육우,암,201711,10
강원도,철원군,육우,암,201712,24
강원도,철원군,젖소,암,201701,142
강원도,철원군,젖소,암,201702,148
강원도,철원군,젖소,암,201703,165
강원도,철원군,젖소,암,201704,142
강원도,철원군,젖소,암,201705,108
강원도,철원군,젖소,암,201706,158
강원도,철원군,젖소,암,201707,229
강원도,철원군,젖소,암,201708,186
강원도,철원군,젖소,암,201709,179
강원도,철원군,젖소,암,201710,179
강원도,철원군,젖소,암,201711,141
강원도,철원군,젖소,암,201712,150
강원도,철원군,한우,수,201701,110
강원도,철원군,한우,수,201702,104
강원도,철원군,한우,수,201703,276
강원도,철원군,한우,수,201704,362
강원도,철원군,한우,수,201705,279
강원도,철원군,한우,수,201706,212
강원도,철원군,한우,수,201707,176
강원도,철원군,한우,수,201708,145
강원도,철원군,한우,수,201709,114
강원도,철원군,한우,수,201710,117
강원도,철원군,한우,수,201711,77
강원도,철원군,한우,수,201712,62
강원도,철원군,한우,암,201701,71
강원도,철원군,한우,암,201702,106
강원도,철원군,한우,암,201703,246
강원도,철원군,한우,암,201704,319
강원도,철원군,한우,암,201705,305
강원도,철원군,한우,암,201706,239
강원도,철원군,한우,암,201707,218
강원도,철원군,한우,암,201708,129
강원도,철원군,한우,암,201709,96
강원도,철원군,한우,암,201710,117
강원도,철원군,한우,암,201711,78
강원도,철원군,한우,암,201712,56
강원도,춘천시,육우,수,201701,24
강원도,춘천시,육우,수,201702,26
강원도,춘천시,육우,수,201703,9
강원도,춘천시,육우,수,201704,13
강원도,춘천시,육우,수,201705,10
강원도,춘천시,육우,수,201706,12
강원도,춘천시,육우,수,201707,26
강원도,춘천시,육우,수,201708,27
강원도,춘천시,육우,수,201709,12
강원도,춘천시,육우,수,201710,9
강원도,춘천시,육우,수,201711,14
강원도,춘천시,육우,수,201712,10
강원도,춘천시,육우,암,201701,3
강원도,춘천시,육우,암,201702,3
강원도,춘천시,육우,암,201703,2
강원도,춘천시,육우,암,201704,4
강원도,춘천시,육우,암,201705,3
강원도,춘천시,육우,암,201706,2
강원도,춘천시,육우,암,201707,3
강원도,춘천시,육우,암,201708,2
강원도,춘천시,육우,암,201709,1
강원도,춘천시,육우,암,201710,1
강원도,춘천시,육우,암,201711,2
강원도,춘천시,젖소,암,201701,11
강원도,춘천시,젖소,암,201702,16
강원도,춘천시,젖소,암,201703,10
강원도,춘천시,젖소,암,201704,12
강원도,춘천시,젖소,암,201705,6
강원도,춘천시,젖소,암,201706,15
강원도,춘천시,젖소,암,201707,18
강원도,춘천시,젖소,암,201708,15
강원도,춘천시,젖소,암,201709,11
강원도,춘천시,젖소,암,201710,10
강원도,춘천시,젖소,암,201711,6
강원도,춘천시,젖소,암,201712,6
강원도,춘천시,한우,수,201701,128
강원도,춘천시,한우,수,201702,224
강원도,춘천시,한우,수,201703,484
강원도,춘천시,한우,수,201704,441
강원도,춘천시,한우,수,201705,377
강원도,춘천시,한우,수,201706,288
강원도,춘천시,한우,수,201707,201
강원도,춘천시,한우,수,201708,183
강원도,춘천시,한우,수,201709,135
강원도,춘천시,한우,수,201710,133
강원도,춘천시,한우,수,201711,121
강원도,춘천시,한우,수,201712,130
강원도,춘천시,한우,암,201701,89
강원도,춘천시,한우,암,201702,205
강원도,춘천시,한우,암,201703,452
강원도,춘천시,한우,암,201704,434
강원도,춘천시,한우,암,201705,367
강원도,춘천시,한우,암,201706,246
강원도,춘천시,한우,암,201707,194
강원도,춘천시,한우,암,201708,177
강원도,춘천시,한우,암,201709,136
강원도,춘천시,한우,암,201710,113
강원도,춘천시,한우,암,201711,111
강원도,춘천시,한우,암,201712,105
강원도,태백시,한우,수,201701,12
강원도,태백시,한우,수,201702,24
강원도,태백시,한우,수,201703,32
강원도,태백시,한우,수,201704,26
강원도,태백시,한우,수,201705,23
강원도,태백시,한우,수,201706,18
강원도,태백시,한우,수,201707,24
강원도,태백시,한우,수,201708,18
강원도,태백시,한우,수,201709,10
강원도,태백시,한우,수,201710,13
강원도,태백시,한우,수,201711,6
강원도,태백시,한우,수,201712,18
강원도,태백시,한우,암,201701,12
강원도,태백시,한우,암,201702,13
강원도,태백시,한우,암,201703,22
강원도,태백시,한우,암,201704,25
강원도,태백시,한우,암,201705,31
강원도,태백시,한우,암,201706,24
강원도,태백시,한우,암,201707,11
강원도,태백시,한우,암,201708,19
강원도,태백시,한우,암,201709,9
강원도,태백시,한우,암,201710,16
강원도,태백시,한우,암,201711,11
강원도,태백시,한우,암,201712,10
강원도,평창군,육우,수,201701,26
강원도,평창군,육우,수,201702,35
강원도,평창군,육우,수,201703,33
강원도,평창군,육우,수,201704,21
강원도,평창군,육우,수,201705,30
강원도,평창군,육우,수,201706,29
강원도,평창군,육우,수,201707,40
강원도,평창군,육우,수,201708,48
강원도,평창군,육우,수,201709,34
강원도,평창군,육우,수,201710,45
강원도,평창군,육우,수,201711,24
강원도,평창군,육우,수,201712,46
강원도,평창군,육우,암,201703,4
강원도,평창군,육우,암,201704,3
강원도,평창군,육우,암,201705,3
강원도,평창군,육우,암,201706,1
강원도,평창군,육우,암,201707,4
강원도,평창군,육우,암,201708,8
강원도,평창군,육우,암,201709,2
강원도,평창군,육우,암,201710,2
강원도,평창군,육우,암,201711,4
강원도,평창군,육우,암,201712,5
강원도,평창군,젖소,암,201701,44
강원도,평창군,젖소,암,201702,33
강원도,평창군,젖소,암,201703,38
강원도,평창군,젖소,암,201704,27
강원도,평창군,젖소,암,201705,34
강원도,평창군,젖소,암,201706,38
강원도,평창군,젖소,암,201707,48
강원도,평창군,젖소,암,201708,34
강원도,평창군,젖소,암,201709,54
강원도,평창군,젖소,암,201710,52
강원도,평창군,젖소,암,201711,36
강원도,평창군,젖소,암,201712,34
강원도,평창군,한우,수,201701,105
강원도,평창군,한우,수,201702,100
강원도,평창군,한우,수,201703,223
강원도,평창군,한우,수,201704,283
강원도,평창군,한우,수,201705,264
강원도,평창군,한우,수,201706,173
강원도,평창군,한우,수,201707,160
강원도,평창군,한우,수,201708,121
강원도,평창군,한우,수,201709,123
강원도,평창군,한우,수,201710,119
강원도,평창군,한우,수,201711,65
강원도,평창군,한우,수,201712,90
강원도,평창군,한우,암,201701,88
강원도,평창군,한우,암,201702,105
강원도,평창군,한우,암,201703,242
강원도,평창군,한우,암,201704,269
강원도,평창군,한우,암,201705,285
강원도,평창군,한우,암,201706,159
강원도,평창군,한우,암,201707,175
강원도,평창군,한우,암,201708,121
강원도,평창군,한우,암,201709,121
강원도,평창군,한우,암,201710,104
강원도,평창군,한우,암,201711,79
강원도,평창군,한우,암,201712,82
강원도,홍천군,육우,수,201701,32
강원도,홍천군,육우,수,201702,30
강원도,홍천군,육우,수,201703,34
강원도,홍천군,육우,수,201704,29
강원도,홍천군,육우,수,201705,31
강원도,홍천군,육우,수,201706,21
강원도,홍천군,육우,수,201707,43
강원도,홍천군,육우,수,201708,42
강원도,홍천군,육우,수,201709,34
강원도,홍천군,육우,수,201710,25
강원도,홍천군,육우,수,201711,36
강원도,홍천군,육우,수,201712,48
강원도,홍천군,육우,암,201701,1
강원도,홍천군,육우,암,201702,4
강원도,홍천군,육우,암,201703,3
강원도,홍천군,육우,암,201704,2
강원도,홍천군,육우,암,201705,5
강원도,홍천군,육우,암,201706,3
강원도,홍천군,육우,암,201707,5
강원도,홍천군,육우,암,201708,7
강원도,홍천군,육우,암,201709,5
강원도,홍천군,육우,암,201710,7
강원도,홍천군,육우,암,201711,6
강원도,홍천군,육우,암,201712,3
강원도,홍천군,젖소,암,201701,15
강원도,홍천군,젖소,암,201702,25
강원도,홍천군,젖소,암,201703,34
강원도,홍천군,젖소,암,201704,27
강원도,홍천군,젖소,암,201705,17
강원도,홍천군,젖소,암,201706,32
강원도,홍천군,젖소,암,201707,39
강원도,홍천군,젖소,암,201708,29
강원도,홍천군,젖소,암,201709,29
강원도,홍천군,젖소,암,201710,30
강원도,홍천군,젖소,암,201711,36
강원도,홍천군,젖소,암,201712,32
강원도,홍천군,한우,수,201701,197
강원도,홍천군,한우,수,201702,287
강원도,홍천군,한우,수,201703,638
강원도,홍천군,한우,수,201704,659
강원도,홍천군,한우,수,201705,517
강원도,홍천군,한우,수,201706,398
강원도,홍천군,한우,수,201707,299
강원도,홍천군,한우,수,201708,234
강원도,홍천군,한우,수,201709,233
강원도,홍천군,한우,수,201710,181
강원도,홍천군,한우,수,201711,175
강원도,홍천군,한우,수,201712,223
강원도,홍천군,한우,암,201701,214
강원도,홍천군,한우,암,201702,306
강원도,홍천군,한우,암,201703,628
강원도,홍천군,한우,암,201704,633
강원도,홍천군,한우,암,201705,515
강원도,홍천군,한우,암,201706,341
강원도,홍천군,한우,암,201707,320
강원도,홍천군,한우,암,201708,239
강원도,홍천군,한우,암,201709,185
강원도,홍천군,한우,암,201710,192
강원도,홍천군,한우,암,201711,168
강원도,홍천군,한우,암,201712,201
강원도,화천군,육우,수,201701,1
강원도,화천군,육우,수,201702,2
강원도,화천군,육우,수,201704,1
강원도,화천군,육우,수,201707,1
강원도,화천군,육우,수,201708,4
강원도,화천군,육우,수,201709,2
강원도,화천군,육우,수,201710,2
강원도,화천군,육우,수,201711,1
강원도,화천군,육우,암,201701,1
강원도,화천군,육우,암,201703,1
강원도,화천군,육우,암,201709,1
강원도,화천군,육우,암,201712,1
강원도,화천군,젖소,암,201701,1
강원도,화천군,젖소,암,201703,2
강원도,화천군,젖소,암,201706,1
강원도,화천군,젖소,암,201707,1
강원도,화천군,젖소,암,201709,1
강원도,화천군,젖소,암,201710,1
강원도,화천군,젖소,암,201711,1
강원도,화천군,젖소,암,201712,2
강원도,화천군,한우,수,201701,32
강원도,화천군,한우,수,201702,86
강원도,화천군,한우,수,201703,152
강원도,화천군,한우,수,201704,155
강원도,화천군,한우,수,201705,145
강원도,화천군,한우,수,201706,125
강원도,화천군,한우,수,201707,87
강원도,화천군,한우,수,201708,78
강원도,화천군,한우,수,201709,68
강원도,화천군,한우,수,201710,71
강원도,화천군,한우,수,201711,48
강원도,화천군,한우,수,201712,66
강원도,화천군,한우,암,201701,33
강원도,화천군,한우,암,201702,77
강원도,화천군,한우,암,201703,171
강원도,화천군,한우,암,201704,151
강원도,화천군,한우,암,201705,116
강원도,화천군,한우,암,201706,121
강원도,화천군,한우,암,201707,63
강원도,화천군,한우,암,201708,76
강원도,화천군,한우,암,201709,78
강원도,화천군,한우,암,201710,45
강원도,화천군,한우,암,201711,57
강원도,화천군,한우,암,201712,65
강원도,횡성군,육우,수,201701,41
강원도,횡성군,육우,수,201702,52
강원도,횡성군,육우,수,201703,44
강원도,횡성군,육우,수,201704,46
강원도,횡성군,육우,수,201705,53
강원도,횡성군,육우,수,201706,51
강원도,횡성군,육우,수,201707,53
강원도,횡성군,육우,수,201708,45
강원도,횡성군,육우,수,201709,47
강원도,횡성군,육우,수,201710,38
강원도,횡성군,육우,수,201711,28
강원도,횡성군,육우,수,201712,48
강원도,횡성군,육우,암,201701,2
강원도,횡성군,육우,암,201702,6
강원도,횡성군,육우,암,201703,5
강원도,횡성군,육우,암,201704,5
강원도,횡성군,육우,암,201705,7
강원도,횡성군,육우,암,201706,13
강원도,횡성군,육우,암,201707,6
강원도,횡성군,육우,암,201708,5
강원도,횡성군,육우,암,201709,4
강원도,횡성군,육우,암,201710,4
강원도,횡성군,육우,암,201711,7
강원도,횡성군,육우,암,201712,5
강원도,횡성군,젖소,암,201701,37
강원도,횡성군,젖소,암,201702,35
강원도,횡성군,젖소,암,201703,53
강원도,횡성군,젖소,암,201704,31
강원도,횡성군,젖소,암,201705,46
강원도,횡성군,젖소,암,201706,48
강원도,횡성군,젖소,암,201707,63
강원도,횡성군,젖소,암,201708,48
강원도,횡성군,젖소,암,201709,32
강원도,횡성군,젖소,암,201710,38
강원도,횡성군,젖소,암,201711,29
강원도,횡성군,젖소,암,201712,30
강원도,횡성군,한우,수,201701,305
강원도,횡성군,한우,수,201702,441
강원도,횡성군,한우,수,201703,1353
강원도,횡성군,한우,수,201704,1404
강원도,횡성군,한우,수,201705,1076
강원도,횡성군,한우,수,201706,693
강원도,횡성군,한우,수,201707,710
강원도,횡성군,한우,수,201708,512
강원도,횡성군,한우,수,201709,447
강원도,횡성군,한우,수,201710,431
강원도,횡성군,한우,수,201711,245
강원도,횡성군,한우,수,201712,342
강원도,횡성군,한우,암,201701,285
강원도,횡성군,한우,암,201702,492
강원도,횡성군,한우,암,201703,1299
강원도,횡성군,한우,암,201704,1362
강원도,횡성군,한우,암,201705,976
강원도,횡성군,한우,암,201706,760
강원도,횡성군,한우,암,201707,603
강원도,횡성군,한우,암,201708,501
강원도,횡성군,한우,암,201709,445
강원도,횡성군,한우,암,201710,363
강원도,횡성군,한우,암,201711,247
강원도,횡성군,한우,암,201712,325
경기도,가평군,육우,수,201701,40
경기도,가평군,육우,수,201702,74
경기도,가평군,육우,수,201703,63
경기도,가평군,육우,수,201704,29
경기도,가평군,육우,수,201705,46
경기도,가평군,육우,수,201706,59
경기도,가평군,육우,수,201707,70
경기도,가평군,육우,수,201708,57
경기도,가평군,육우,수,201709,53
경기도,가평군,육우,수,201710,47
경기도,가평군,육우,수,201711,38
경기도,가평군,육우,수,201712,56
경기도,가평군,육우,암,201701,2
경기도,가평군,육우,암,201702,7
경기도,가평군,육우,암,201703,2
경기도,가평군,육우,암,201704,4
경기도,가평군,육우,암,201705,6
경기도,가평군,육우,암,201706,7
경기도,가평군,육우,암,201707,17
경기도,가평군,육우,암,201708,8
경기도,가평군,육우,암,201709,3
경기도,가평군,육우,암,201710,6
경기도,가평군,육우,암,201711,2
경기도,가평군,육우,암,201712,8
경기도,가평군,젖소,암,201701,48
경기도,가평군,젖소,암,201702,54
경기도,가평군,젖소,암,201703,40
경기도,가평군,젖소,암,201704,30
경기도,가평군,젖소,암,201705,32
경기도,가평군,젖소,암,201706,47
경기도,가평군,젖소,암,201707,52
경기도,가평군,젖소,암,201708,53
경기도,가평군,젖소,암,201709,53
경기도,가평군,젖소,암,201710,55
경기도,가평군,젖소,암,201711,34
경기도,가평군,젖소,암,201712,64
경기도,가평군,한우,수,201701,19
경기도,가평군,한우,수,201702,81
경기도,가평군,한우,수,201703,333
경기도,가평군,한우,수,201704,307
경기도,가평군,한우,수,201705,169
경기도,가평군,한우,수,201706,98
경기도,가평군,한우,수,201707,96
경기도,가평군,한우,수,201708,96
경기도,가평군,한우,수,201709,74
경기도,가평군,한우,수,201710,65
경기도,가평군,한우,수,201711,27
경기도,가평군,한우,수,201712,23
경기도,가평군,한우,암,201701,19
경기도,가평군,한우,암,201702,87
경기도,가평군,한우,암,201703,322
경기도,가평군,한우,암,201704,274
경기도,가평군,한우,암,201705,175
경기도,가평군,한우,암,201706,108
