시도명,시군명,소의종류,소의성별,출생년월,출생두수
강원도,양양군,한우,수,202010,97
강원도,양양군,한우,수,202011,83
강원도,양양군,한우,수,202012,71
강원도,양양군,한우,암,202001,69
강원도,양양군,한우,암,202002,108
강원도,양양군,한우,암,202003,150
강원도,양양군,한우,암,202004,161
강원도,양양군,한우,암,202005,143
강원도,양양군,한우,암,202006,124
강원도,양양군,한우,암,202007,97
강원도,양양군,한우,암,202008,89
강원도,양양군,한우,암,202009,75
강원도,양양군,한우,암,202010,73
강원도,양양군,한우,암,202011,74
강원도,양양군,한우,암,202012,69
강원도,영월군,한우,수,202001,106
강원도,영월군,한우,수,202002,183
강원도,영월군,한우,수,202003,314
강원도,영월군,한우,수,202004,350
강원도,영월군,한우,수,202005,251
강원도,영월군,한우,수,202006,195
강원도,영월군,한우,수,202007,146
강원도,영월군,한우,수,202008,158
강원도,영월군,한우,수,202009,112
강원도,영월군,한우,수,202010,133
강원도,영월군,한우,수,202011,85
강원도,영월군,한우,수,202012,71
강원도,영월군,한우,암,202001,98
강원도,영월군,한우,암,202002,226
강원도,영월군,한우,암,202003,291
강원도,영월군,한우,암,202004,298
강원도,영월군,한우,암,202005,243
강원도,영월군,한우,암,202006,191
강원도,영월군,한우,암,202007,141
강원도,영월군,한우,암,202008,142
강원도,영월군,한우,암,202009,125
강원도,영월군,한우,암,202010,97
강원도,영월군,한우,암,202011,65
강원도,영월군,한우,암,202012,78
강원도,원주시,육우,수,202001,25
강원도,원주시,육우,수,202002,26
강원도,원주시,육우,수,202003,26
강원도,원주시,육우,수,202004,10
강원도,원주시,육우,수,202005,6
강원도,원주시,육우,수,202006,15
강원도,원주시,육우,수,202007,9
강원도,원주시,육우,수,202008,18
강원도,원주시,육우,수,202009,27
강원도,원주시,육우,수,202010,30
강원도,원주시,육우,수,202011,18
강원도,원주시,육우,수,202012,20
강원도,원주시,육우,암,202001,7
강원도,원주시,육우,암,202002,2
강원도,원주시,육우,암,202003,2
강원도,원주시,육우,암,202006,1
강원도,원주시,육우,암,202008,1
강원도,원주시,육우,암,202012,1
강원도,원주시,젖소,암,202001,11
강원도,원주시,젖소,암,202002,6
강원도,원주시,젖소,암,202003,19
강원도,원주시,젖소,암,202004,15
강원도,원주시,젖소,암,202005,8
강원도,원주시,젖소,암,202006,13
강원도,원주시,젖소,암,202007,18
강원도,원주시,젖소,암,202008,14
강원도,원주시,젖소,암,202009,21
강원도,원주시,젖소,암,202010,18
강원도,원주시,젖소,암,202011,19
강원도,원주시,젖소,암,202012,12
강원도,원주시,한우,수,202001,67
강원도,원주시,한우,수,202002,143
강원도,원주시,한우,수,202003,420
강원도,원주시,한우,수,202004,433
강원도,원주시,한우,수,202005,301
강원도,원주시,한우,수,202006,221
강원도,원주시,한우,수,202007,184
강원도,원주시,한우,수,202008,158
강원도,원주시,한우,수,202009,149
강원도,원주시,한우,수,202010,113
강원도,원주시,한우,수,202011,104
강원도,원주시,한우,수,202012,115
강원도,원주시,한우,암,202001,68
강원도,원주시,한우,암,202002,155
강원도,원주시,한우,암,202003,425
강원도,원주시,한우,암,202004,378
강원도,원주시,한우,암,202005,258
강원도,원주시,한우,암,202006,188
강원도,원주시,한우,암,202007,179
강원도,원주시,한우,암,202008,184
강원도,원주시,한우,암,202009,107
강원도,원주시,한우,암,202010,107
강원도,원주시,한우,암,202011,110
강원도,원주시,한우,암,202012,84
강원도,인제군,한우,수,202001,39
강원도,인제군,한우,수,202002,65
강원도,인제군,한우,수,202003,194
강원도,인제군,한우,수,202004,191
강원도,인제군,한우,수,202005,168
강원도,인제군,한우,수,202006,144
강원도,인제군,한우,수,202007,89
강원도,인제군,한우,수,202008,97
강원도,인제군,한우,수,202009,53
강원도,인제군,한우,수,202010,94
강원도,인제군,한우,수,202011,65
강원도,인제군,한우,수,202012,42
강원도,인제군,한우,암,202001,36
강원도,인제군,한우,암,202002,52
강원도,인제군,한우,암,202003,186
강원도,인제군,한우,암,202004,197
강원도,인제군,한우,암,202005,156
강원도,인제군,한우,암,202006,115
강원도,인제군,한우,암,202007,102
강원도,인제군,한우,암,202008,93
강원도,인제군,한우,암,202009,71
강원도,인제군,한우,암,202010,57
강원도,인제군,한우,암,202011,54
강원도,인제군,한우,암,202012,48
강원도,정선군,젖소,암,202011,1
강원도,정선군,한우,수,202001,103
강원도,정선군,한우,수,202002,159
강원도,정선군,한우,수,202003,232
강원도,정선군,한우,수,202004,280
강원도,정선군,한우,수,202005,226
강원도,정선군,한우,수,202006,164
강원도,정선군,한우,수,202007,127
강원도,정선군,한우,수,202008,121
강원도,정선군,한우,수,202009,86
강원도,정선군,한우,수,202010,92
강원도,정선군,한우,수,202011,94
강원도,정선군,한우,수,202012,88
강원도,정선군,한우,암,202001,105
강원도,정선군,한우,암,202002,143
강원도,정선군,한우,암,202003,223
강원도,정선군,한우,암,202004,231
강원도,정선군,한우,암,202005,193
강원도,정선군,한우,암,202006,153
강원도,정선군,한우,암,202007,129
강원도,정선군,한우,암,202008,110
강원도,정선군,한우,암,202009,96
강원도,정선군,한우,암,202010,95
강원도,정선군,한우,암,202011,79
강원도,정선군,한우,암,202012,78
강원도,철원군,육우,수,202001,212
강원도,철원군,육우,수,202002,210
강원도,철원군,육우,수,202003,208
강원도,철원군,육우,수,202004,157
강원도,철원군,육우,수,202005,124
강원도,철원군,육우,수,202006,191
강원도,철원군,육우,수,202007,264
강원도,철원군,육우,수,202008,255
강원도,철원군,육우,수,202009,219
강원도,철원군,육우,수,202010,263
강원도,철원군,육우,수,202011,231
강원도,철원군,육우,수,202012,221
강원도,철원군,육우,암,202001,23
강원도,철원군,육우,암,202002,6
강원도,철원군,육우,암,202003,5
강원도,철원군,육우,암,202004,19
강원도,철원군,육우,암,202005,10
강원도,철원군,육우,암,202006,11
강원도,철원군,육우,암,202007,17
강원도,철원군,육우,암,202008,10
강원도,철원군,육우,암,202009,19
강원도,철원군,육우,암,202010,17
강원도,철원군,육우,암,202011,4
강원도,철원군,육우,암,202012,7
강원도,철원군,젖소,암,202001,211
강원도,철원군,젖소,암,202002,189
강원도,철원군,젖소,암,202003,205
강원도,철원군,젖소,암,202004,171
강원도,철원군,젖소,암,202005,135
강원도,철원군,젖소,암,202006,173
강원도,철원군,젖소,암,202007,263
강원도,철원군,젖소,암,202008,213
강원도,철원군,젖소,암,202009,215
강원도,철원군,젖소,암,202010,243
강원도,철원군,젖소,암,202011,186
강원도,철원군,젖소,암,202012,177
강원도,철원군,한우,수,202001,66
강원도,철원군,한우,수,202002,139
강원도,철원군,한우,수,202003,368
강원도,철원군,한우,수,202004,469
강원도,철원군,한우,수,202005,360
강원도,철원군,한우,수,202006,289
강원도,철원군,한우,수,202007,265
강원도,철원군,한우,수,202008,272
강원도,철원군,한우,수,202009,143
강원도,철원군,한우,수,202010,194
강원도,철원군,한우,수,202011,121
강원도,철원군,한우,수,202012,103
강원도,철원군,한우,암,202001,95
강원도,철원군,한우,암,202002,113
강원도,철원군,한우,암,202003,336
강원도,철원군,한우,암,202004,428
강원도,철원군,한우,암,202005,321
강원도,철원군,한우,암,202006,309
강원도,철원군,한우,암,202007,224
강원도,철원군,한우,암,202008,196
강원도,철원군,한우,암,202009,165
강원도,철원군,한우,암,202010,164
강원도,철원군,한우,암,202011,74
강원도,철원군,한우,암,202012,92
강원도,춘천시,육우,수,202001,8
강원도,춘천시,육우,수,202002,13
강원도,춘천시,육우,수,202003,12
강원도,춘천시,육우,수,202004,5
강원도,춘천시,육우,수,202005,8
강원도,춘천시,육우,수,202006,13
강원도,춘천시,육우,수,202007,7
강원도,춘천시,육우,수,202008,15
강원도,춘천시,육우,수,202009,9
강원도,춘천시,육우,수,202010,8
강원도,춘천시,육우,수,202011,17
강원도,춘천시,육우,수,202012,13
강원도,춘천시,육우,암,202010,1
강원도,춘천시,육우,암,202011,1
강원도,춘천시,육우,암,202012,1
강원도,춘천시,젖소,암,202001,17
강원도,춘천시,젖소,암,202002,8
강원도,춘천시,젖소,암,202003,17
강원도,춘천시,젖소,암,202004,10
강원도,춘천시,젖소,암,202005,4
강원도,춘천시,젖소,암,202006,15
강원도,춘천시,젖소,암,202007,8
강원도,춘천시,젖소,암,202008,11
강원도,춘천시,젖소,암,202009,11
강원도,춘천시,젖소,암,202010,11
강원도,춘천시,젖소,암,202011,15
강원도,춘천시,젖소,암,202012,17
강원도,춘천시,한우,수,202001,130
강원도,춘천시,한우,수,202002,274
강원도,춘천시,한우,수,202003,498
강원도,춘천시,한우,수,202004,535
강원도,춘천시,한우,수,202005,383
강원도,춘천시,한우,수,202006,284
강원도,춘천시,한우,수,202007,207
강원도,춘천시,한우,수,202008,211
강원도,춘천시,한우,수,202009,193
강원도,춘천시,한우,수,202010,168
강원도,춘천시,한우,수,202011,142
강원도,춘천시,한우,수,202012,145
강원도,춘천시,한우,암,202001,111
강원도,춘천시,한우,암,202002,256
강원도,춘천시,한우,암,202003,516
강원도,춘천시,한우,암,202004,471
강원도,춘천시,한우,암,202005,388
강원도,춘천시,한우,암,202006,275
강원도,춘천시,한우,암,202007,190
강원도,춘천시,한우,암,202008,235
강원도,춘천시,한우,암,202009,174
강원도,춘천시,한우,암,202010,149
강원도,춘천시,한우,암,202011,135
강원도,춘천시,한우,암,202012,153
강원도,태백시,한우,수,202001,15
강원도,태백시,한우,수,202002,25
강원도,태백시,한우,수,202003,23
강원도,태백시,한우,수,202004,27
강원도,태백시,한우,수,202005,33
강원도,태백시,한우,수,202006,15
강원도,태백시,한우,수,202007,16
강원도,태백시,한우,수,202008,12
강원도,태백시,한우,수,202009,8
강원도,태백시,한우,수,202010,15
강원도,태백시,한우,수,202011,19
강원도,태백시,한우,수,202012,15
강원도,태백시,한우,암,202001,20
강원도,태백시,한우,암,202002,25
강원도,태백시,한우,암,202003,36
강원도,태백시,한우,암,202004,26
강원도,태백시,한우,암,202005,46
강원도,태백시,한우,암,202006,14
강원도,태백시,한우,암,202007,21
강원도,태백시,한우,암,202008,7
강원도,태백시,한우,암,202009,16
강원도,태백시,한우,암,202010,11
강원도,태백시,한우,암,202011,3
강원도,태백시,한우,암,202012,7
강원도,평창군,육우,수,202001,25
강원도,평창군,육우,수,202002,44
강원도,평창군,육우,수,202003,33
강원도,평창군,육우,수,202004,27
강원도,평창군,육우,수,202005,33
강원도,평창군,육우,수,202006,33
강원도,평창군,육우,수,202007,44
강원도,평창군,육우,수,202008,51
강원도,평창군,육우,수,202009,39
강원도,평창군,육우,수,202010,36
강원도,평창군,육우,수,202011,47
강원도,평창군,육우,수,202012,39
강원도,평창군,육우,암,202001,1
강원도,평창군,육우,암,202002,4
강원도,평창군,육우,암,202003,7
강원도,평창군,육우,암,202004,1
강원도,평창군,육우,암,202005,4
강원도,평창군,육우,암,202006,2
강원도,평창군,육우,암,202007,3
강원도,평창군,육우,암,202008,4
강원도,평창군,육우,암,202009,1
강원도,평창군,육우,암,202010,1
강원도,평창군,육우,암,202011,1
강원도,평창군,젖소,암,202001,32
강원도,평창군,젖소,암,202002,30
강원도,평창군,젖소,암,202003,42
강원도,평창군,젖소,암,202004,33
강원도,평창군,젖소,암,202005,32
강원도,평창군,젖소,암,202006,32
강원도,평창군,젖소,암,202007,46
강원도,평창군,젖소,암,202008,39
강원도,평창군,젖소,암,202009,35
강원도,평창군,젖소,암,202010,51
강원도,평창군,젖소,암,202011,36
강원도,평창군,젖소,암,202012,38
강원도,평창군,한우,수,202001,87
강원도,평창군,한우,수,202002,142
강원도,평창군,한우,수,202003,262
강원도,평창군,한우,수,202004,348
강원도,평창군,한우,수,202005,252
강원도,평창군,한우,수,202006,197
강원도,평창군,한우,수,202007,140
강원도,평창군,한우,수,202008,163
강원도,평창군,한우,수,202009,136
강원도,평창군,한우,수,202010,104
강원도,평창군,한우,수,202011,104
강원도,평창군,한우,수,202012,90
강원도,평창군,한우,암,202001,74
강원도,평창군,한우,암,202002,138
강원도,평창군,한우,암,202003,258
강원도,평창군,한우,암,202004,336
강원도,평창군,한우,암,202005,223
강원도,평창군,한우,암,202006,162
강원도,평창군,한우,암,202007,129
강원도,평창군,한우,암,202008,147
강원도,평창군,한우,암,202009,135
강원도,평창군,한우,암,202010,118
강원도,평창군,한우,암,202011,88
강원도,평창군,한우,암,202012,110
강원도,홍천군,육우,수,202001,29
강원도,홍천군,육우,수,202002,25
강원도,홍천군,육우,수,202003,38
강원도,홍천군,육우,수,202004,42
강원도,홍천군,육우,수,202005,22
강원도,홍천군,육우,수,202006,41
강원도,홍천군,육우,수,202007,28
강원도,홍천군,육우,수,202008,35
강원도,홍천군,육우,수,202009,46
강원도,홍천군,육우,수,202010,35
강원도,홍천군,육우,수,202011,33
강원도,홍천군,육우,수,202012,35
강원도,홍천군,육우,암,202001,1
강원도,홍천군,육우,암,202002,1
강원도,홍천군,육우,암,202003,2
강원도,홍천군,육우,암,202004,3
강원도,홍천군,육우,암,202006,4
강원도,홍천군,육우,암,202007,2
강원도,홍천군,육우,암,202009,2
강원도,홍천군,육우,암,202010,2
강원도,홍천군,육우,암,202011,2
강원도,홍천군,육우,암,202012,2
강원도,홍천군,젖소,암,202001,34
강원도,홍천군,젖소,암,202002,26
강원도,홍천군,젖소,암,202003,29
강원도,홍천군,젖소,암,202004,35
강원도,홍천군,젖소,암,202005,17
강원도,홍천군,젖소,암,202006,27
강원도,홍천군,젖소,암,202007,29
강원도,홍천군,젖소,암,202008,33
강원도,홍천군,젖소,암,202009,45
강원도,홍천군,젖소,암,202010,29
강원도,홍천군,젖소,암,202011,34
강원도,홍천군,젖소,암,202012,33
강원도,홍천군,한우,수,202001,231
강원도,홍천군,한우,수,202002,346
강원도,홍천군,한우,수,202003,696
강원도,홍천군,한우,수,202004,742
강원도,홍천군,한우,수,202005,537
강원도,홍천군,한우,수,202006,466
강원도,홍천군,한우,수,202007,353
강원도,홍천군,한우,수,202008,325
강원도,홍천군,한우,수,202009,298
강원도,홍천군,한우,수,202010,272
강원도,홍천군,한우,수,202011,224
강원도,홍천군,한우,수,202012,254
강원도,홍천군,한우,암,202001,188
강원도,홍천군,한우,암,202002,391
강원도,홍천군,한우,암,202003,712
강원도,홍천군,한우,암,202004,678
강원도,홍천군,한우,암,202005,604
강원도,홍천군,한우,암,202006,435
강원도,홍천군,한우,암,202007,336
강원도,홍천군,한우,암,202008,323
강원도,홍천군,한우,암,202009,250
강원도,홍천군,한우,암,202010,277
강원도,홍천군,한우,암,202011,241
강원도,홍천군,한우,암,202012,247
강원도,화천군,육우,수,202001,1
강원도,화천군,육우,수,202002,4
강원도,화천군,육우,수,202003,3
강원도,화천군,육우,수,202004,2
강원도,화천군,육우,수,202005,1
강원도,화천군,육우,수,202007,2
강원도,화천군,육우,수,202008,1
강원도,화천군,육우,수,202010,1
강원도,화천군,육우,수,202011,3
강원도,화천군,육우,수,202012,2
강원도,화천군,육우,암,202010,1
강원도,화천군,젖소,암,202002,2
강원도,화천군,젖소,암,202004,1
강원도,화천군,젖소,암,202005,2
강원도,화천군,젖소,암,202006,1
강원도,화천군,젖소,암,202007,1
강원도,화천군,젖소,암,202009,2
강원도,화천군,젖소,암,202010,5
강원도,화천군,젖소,암,202012,2
강원도,화천군,한우,수,202001,69
강원도,화천군,한우,수,202002,98
강원도,화천군,한우,수,202003,201
강원도,화천군,한우,수,202004,203
강원도,화천군,한우,수,202005,168
강원도,화천군,한우,수,202006,152
강원도,화천군,한우,수,202007,101
강원도,화천군,한우,수,202008,105
강원도,화천군,한우,수,202009,79
강원도,화천군,한우,수,202010,81
강원도,화천군,한우,수,202011,99
강원도,화천군,한우,수,202012,90
강원도,화천군,한우,암,202001,83
강원도,화천군,한우,암,202002,85
강원도,화천군,한우,암,202003,184
강원도,화천군,한우,암,202004,225
강원도,화천군,한우,암,202005,138
강원도,화천군,한우,암,202006,121
강원도,화천군,한우,암,202007,117
강원도,화천군,한우,암,202008,86
강원도,화천군,한우,암,202009,65
강원도,화천군,한우,암,202010,80
강원도,화천군,한우,암,202011,84
강원도,화천군,한우,암,202012,71
강원도,횡성군,육우,수,202001,42
강원도,횡성군,육우,수,202002,48
강원도,횡성군,육우,수,202003,44
강원도,횡성군,육우,수,202004,39
강원도,횡성군,육우,수,202005,32
강원도,횡성군,육우,수,202006,58
강원도,횡성군,육우,수,202007,57
강원도,횡성군,육우,수,202008,49
강원도,횡성군,육우,수,202009,41
강원도,횡성군,육우,수,202010,55
강원도,횡성군,육우,수,202011,41
강원도,횡성군,육우,수,202012,46
강원도,횡성군,육우,암,202001,5
강원도,횡성군,육우,암,202002,4
강원도,횡성군,육우,암,202004,1
강원도,횡성군,육우,암,202005,2
강원도,횡성군,육우,암,202006,9
강원도,횡성군,육우,암,202007,8
강원도,횡성군,육우,암,202008,4
강원도,횡성군,육우,암,202009,5
강원도,횡성군,육우,암,202010,3
강원도,횡성군,육우,암,202011,3
강원도,횡성군,육우,암,202012,2
강원도,횡성군,젖소,암,202001,32
강원도,횡성군,젖소,암,202002,43
강원도,횡성군,젖소,암,202003,47
강원도,횡성군,젖소,암,202004,37
강원도,횡성군,젖소,암,202005,45
강원도,횡성군,젖소,암,202006,33
강원도,횡성군,젖소,암,202007,50
강원도,횡성군,젖소,암,202008,37
강원도,횡성군,젖소,암,202009,37
강원도,횡성군,젖소,암,202010,42
강원도,횡성군,젖소,암,202011,39
강원도,횡성군,젖소,암,202012,54
강원도,횡성군,한우,수,202001,310
강원도,횡성군,한우,수,202002,590
강원도,횡성군,한우,수,202003,1688
강원도,횡성군,한우,수,202004,1561
강원도,횡성군,한우,수,202005,1193
강원도,횡성군,한우,수,202006,934
강원도,횡성군,한우,수,202007,788
강원도,횡성군,한우,수,202008,690
강원도,횡성군,한우,수,202009,581
강원도,횡성군,한우,수,202010,479
강원도,횡성군,한우,수,202011,379
강원도,횡성군,한우,수,202012,357
강원도,횡성군,한우,암,202001,322
강원도,횡성군,한우,암,202002,586
강원도,횡성군,한우,암,202003,1667
강원도,횡성군,한우,암,202004,1467
강원도,횡성군,한우,암,202005,1087
강원도,횡성군,한우,암,202006,773
강원도,횡성군,한우,암,202007,710
강원도,횡성군,한우,암,202008,609
강원도,횡성군,한우,암,202009,559
강원도,횡성군,한우,암,202010,450
강원도,횡성군,한우,암,202011,349
강원도,횡성군,한우,암,202012,389
경기도,가평군,육우,수,202001,64
경기도,가평군,육우,수,202002,61
경기도,가평군,육우,수,202003,56
경기도,가평군,육우,수,202004,39
경기도,가평군,육우,수,202005,45
경기도,가평군,육우,수,202006,42
경기도,가평군,육우,수,202007,67
경기도,가평군,육우,수,202008,70
경기도,가평군,육우,수,202009,61
경기도,가평군,육우,수,202010,51
경기도,가평군,육우,수,202011,69
경기도,가평군,육우,수,202012,76
경기도,가평군,육우,암,202001,4
경기도,가평군,육우,암,202002,7
경기도,가평군,육우,암,202003,4
경기도,가평군,육우,암,202004,2
경기도,가평군,육우,암,202005,3
경기도,가평군,육우,암,202006,5
경기도,가평군,육우,암,202007,5
경기도,가평군,육우,암,202008,10
경기도,가평군,육우,암,202009,3
경기도,가평군,육우,암,202010,5
경기도,가평군,육우,암,202011,2
경기도,가평군,젖소,암,202001,72
경기도,가평군,젖소,암,202002,66
경기도,가평군,젖소,암,202003,42
경기도,가평군,젖소,암,202004,21
경기도,가평군,젖소,암,202005,44
경기도,가평군,젖소,암,202006,49
경기도,가평군,젖소,암,202007,45
경기도,가평군,젖소,암,202008,65
경기도,가평군,젖소,암,202009,65
경기도,가평군,젖소,암,202010,60
경기도,가평군,젖소,암,202011,60
경기도,가평군,젖소,암,202012,44
경기도,가평군,한우,수,202001,25
경기도,가평군,한우,수,202002,96
경기도,가평군,한우,수,202003,397
경기도,가평군,한우,수,202004,274
경기도,가평군,한우,수,202005,203
경기도,가평군,한우,수,202006,161
경기도,가평군,한우,수,202007,105
경기도,가평군,한우,수,202008,156
경기도,가평군,한우,수,202009,117
경기도,가평군,한우,수,202010,76
경기도,가평군,한우,수,202011,61
경기도,가평군,한우,수,202012,44
경기도,가평군,한우,암,202001,37
경기도,가평군,한우,암,202002,106
경기도,가평군,한우,암,202003,353
경기도,가평군,한우,암,202004,239
경기도,가평군,한우,암,202005,174
경기도,가평군,한우,암,202006,158
경기도,가평군,한우,암,202007,118
경기도,가평군,한우,암,202008,132
경기도,가평군,한우,암,202009,101
경기도,가평군,한우,암,202010,69
경기도,가평군,한우,암,202011,58
경기도,가평군,한우,암,202012,49
경기도,고양시 덕양구,육우,수,202001,14
경기도,고양시 덕양구,육우,수,202002,15
경기도,고양시 덕양구,육우,수,202003,10
경기도,고양시 덕양구,육우,수,202004,12
경기도,고양시 덕양구,육우,수,202005,4
경기도,고양시 덕양구,육우,수,202006,11
경기도,고양시 덕양구,육우,수,202007,12
경기도,고양시 덕양구,육우,수,202008,21
경기도,고양시 덕양구,육우,수,202009,18
경기도,고양시 덕양구,육우,수,202010,12
경기도,고양시 덕양구,육우,수,202011,12
경기도,고양시 덕양구,육우,수,202012,20
