시도명,시군명,소의종류,소의성별,출생년월,출생두수
강원도,속초시,한우,암,201611,2
강원도,속초시,한우,암,201612,5
강원도,양구군,육우,수,201606,1
강원도,양구군,육우,수,201607,1
강원도,양구군,한우,수,201601,49
강원도,양구군,한우,수,201602,53
강원도,양구군,한우,수,201603,150
강원도,양구군,한우,수,201604,196
강원도,양구군,한우,수,201605,111
강원도,양구군,한우,수,201606,121
강원도,양구군,한우,수,201607,98
강원도,양구군,한우,수,201608,77
강원도,양구군,한우,수,201609,58
강원도,양구군,한우,수,201610,45
강원도,양구군,한우,수,201611,46
강원도,양구군,한우,수,201612,60
강원도,양구군,한우,암,201601,46
강원도,양구군,한우,암,201602,65
강원도,양구군,한우,암,201603,166
강원도,양구군,한우,암,201604,166
강원도,양구군,한우,암,201605,136
강원도,양구군,한우,암,201606,110
강원도,양구군,한우,암,201607,85
강원도,양구군,한우,암,201608,81
강원도,양구군,한우,암,201609,58
강원도,양구군,한우,암,201610,55
강원도,양구군,한우,암,201611,38
강원도,양구군,한우,암,201612,40
강원도,양양군,한우,수,201601,51
강원도,양양군,한우,수,201602,74
강원도,양양군,한우,수,201603,106
강원도,양양군,한우,수,201604,121
강원도,양양군,한우,수,201605,119
강원도,양양군,한우,수,201606,79
강원도,양양군,한우,수,201607,67
강원도,양양군,한우,수,201608,80
강원도,양양군,한우,수,201609,91
강원도,양양군,한우,수,201610,66
강원도,양양군,한우,수,201611,68
강원도,양양군,한우,수,201612,55
강원도,양양군,한우,암,201601,57
강원도,양양군,한우,암,201602,74
강원도,양양군,한우,암,201603,94
강원도,양양군,한우,암,201604,109
강원도,양양군,한우,암,201605,112
강원도,양양군,한우,암,201606,61
강원도,양양군,한우,암,201607,82
강원도,양양군,한우,암,201608,67
강원도,양양군,한우,암,201609,70
강원도,양양군,한우,암,201610,66
강원도,양양군,한우,암,201611,49
강원도,양양군,한우,암,201612,44
강원도,영월군,한우,수,201601,85
강원도,영월군,한우,수,201602,121
강원도,영월군,한우,수,201603,262
강원도,영월군,한우,수,201604,303
강원도,영월군,한우,수,201605,261
강원도,영월군,한우,수,201606,164
강원도,영월군,한우,수,201607,137
강원도,영월군,한우,수,201608,174
강원도,영월군,한우,수,201609,108
강원도,영월군,한우,수,201610,112
강원도,영월군,한우,수,201611,84
강원도,영월군,한우,수,201612,56
강원도,영월군,한우,암,201601,84
강원도,영월군,한우,암,201602,143
강원도,영월군,한우,암,201603,254
강원도,영월군,한우,암,201604,293
강원도,영월군,한우,암,201605,212
강원도,영월군,한우,암,201606,159
강원도,영월군,한우,암,201607,165
강원도,영월군,한우,암,201608,142
강원도,영월군,한우,암,201609,105
강원도,영월군,한우,암,201610,90
강원도,영월군,한우,암,201611,101
강원도,영월군,한우,암,201612,64
강원도,원주시,육우,수,201601,14
강원도,원주시,육우,수,201602,14
강원도,원주시,육우,수,201603,17
강원도,원주시,육우,수,201604,9
강원도,원주시,육우,수,201605,10
강원도,원주시,육우,수,201606,16
강원도,원주시,육우,수,201607,25
강원도,원주시,육우,수,201608,16
강원도,원주시,육우,수,201609,20
강원도,원주시,육우,수,201610,24
강원도,원주시,육우,수,201611,17
강원도,원주시,육우,수,201612,12
강원도,원주시,육우,암,201601,1
강원도,원주시,육우,암,201602,3
강원도,원주시,육우,암,201603,2
강원도,원주시,육우,암,201604,1
강원도,원주시,육우,암,201606,1
강원도,원주시,육우,암,201607,3
강원도,원주시,육우,암,201608,1
강원도,원주시,육우,암,201609,1
강원도,원주시,육우,암,201610,4
강원도,원주시,육우,암,201611,2
강원도,원주시,육우,암,201612,1
강원도,원주시,젖소,암,201601,8
강원도,원주시,젖소,암,201602,16
강원도,원주시,젖소,암,201603,18
강원도,원주시,젖소,암,201604,12
강원도,원주시,젖소,암,201605,9
강원도,원주시,젖소,암,201606,26
강원도,원주시,젖소,암,201607,17
강원도,원주시,젖소,암,201608,20
강원도,원주시,젖소,암,201609,17
강원도,원주시,젖소,암,201610,23
강원도,원주시,젖소,암,201611,20
강원도,원주시,젖소,암,201612,20
강원도,원주시,한우,수,201601,57
강원도,원주시,한우,수,201602,91
강원도,원주시,한우,수,201603,313
강원도,원주시,한우,수,201604,295
강원도,원주시,한우,수,201605,229
강원도,원주시,한우,수,201606,191
강원도,원주시,한우,수,201607,158
강원도,원주시,한우,수,201608,148
강원도,원주시,한우,수,201609,109
강원도,원주시,한우,수,201610,105
강원도,원주시,한우,수,201611,70
강원도,원주시,한우,수,201612,58
강원도,원주시,한우,암,201601,55
강원도,원주시,한우,암,201602,94
강원도,원주시,한우,암,201603,310
강원도,원주시,한우,암,201604,314
강원도,원주시,한우,암,201605,241
강원도,원주시,한우,암,201606,186
강원도,원주시,한우,암,201607,116
강원도,원주시,한우,암,201608,115
강원도,원주시,한우,암,201609,88
강원도,원주시,한우,암,201610,102
강원도,원주시,한우,암,201611,64
강원도,원주시,한우,암,201612,59
강원도,인제군,한우,수,201601,13
강원도,인제군,한우,수,201602,40
강원도,인제군,한우,수,201603,162
강원도,인제군,한우,수,201604,176
강원도,인제군,한우,수,201605,121
강원도,인제군,한우,수,201606,99
강원도,인제군,한우,수,201607,54
강원도,인제군,한우,수,201608,70
강원도,인제군,한우,수,201609,75
강원도,인제군,한우,수,201610,60
강원도,인제군,한우,수,201611,46
강원도,인제군,한우,수,201612,45
강원도,인제군,한우,암,201601,22
강원도,인제군,한우,암,201602,33
강원도,인제군,한우,암,201603,142
강원도,인제군,한우,암,201604,153
강원도,인제군,한우,암,201605,128
강원도,인제군,한우,암,201606,101
강원도,인제군,한우,암,201607,72
강원도,인제군,한우,암,201608,92
강원도,인제군,한우,암,201609,58
강원도,인제군,한우,암,201610,62
강원도,인제군,한우,암,201611,45
강원도,인제군,한우,암,201612,36
강원도,정선군,한우,수,201601,69
강원도,정선군,한우,수,201602,98
강원도,정선군,한우,수,201603,150
강원도,정선군,한우,수,201604,212
강원도,정선군,한우,수,201605,206
강원도,정선군,한우,수,201606,157
강원도,정선군,한우,수,201607,119
강원도,정선군,한우,수,201608,82
강원도,정선군,한우,수,201609,80
강원도,정선군,한우,수,201610,74
강원도,정선군,한우,수,201611,63
강원도,정선군,한우,수,201612,69
강원도,정선군,한우,암,201601,69
강원도,정선군,한우,암,201602,106
강원도,정선군,한우,암,201603,153
강원도,정선군,한우,암,201604,227
강원도,정선군,한우,암,201605,185
강원도,정선군,한우,암,201606,136
강원도,정선군,한우,암,201607,97
강원도,정선군,한우,암,201608,95
강원도,정선군,한우,암,201609,65
강원도,정선군,한우,암,201610,92
강원도,정선군,한우,암,201611,60
강원도,정선군,한우,암,201612,73
강원도,철원군,육우,수,201601,156
강원도,철원군,육우,수,201602,151
강원도,철원군,육우,수,201603,185
강원도,철원군,육우,수,201604,159
강원도,철원군,육우,수,201605,132
강원도,철원군,육우,수,201606,156
강원도,철원군,육우,수,201607,219
강원도,철원군,육우,수,201608,208
강원도,철원군,육우,수,201609,192
강원도,철원군,육우,수,201610,178
강원도,철원군,육우,수,201611,178
강원도,철원군,육우,수,201612,184
강원도,철원군,육우,암,201601,17
강원도,철원군,육우,암,201602,12
강원도,철원군,육우,암,201603,9
강원도,철원군,육우,암,201604,12
강원도,철원군,육우,암,201605,13
강원도,철원군,육우,암,201606,10
강원도,철원군,육우,암,201607,13
강원도,철원군,육우,암,201608,18
강원도,철원군,육우,암,201609,18
강원도,철원군,육우,암,201610,14
강원도,철원군,육우,암,201611,4
강원도,철원군,육우,암,201612,17
강원도,철원군,젖소,암,201601,132
강원도,철원군,젖소,암,201602,142
강원도,철원군,젖소,암,201603,170
강원도,철원군,젖소,암,201604,130
강원도,철원군,젖소,암,201605,90
강원도,철원군,젖소,암,201606,158
강원도,철원군,젖소,암,201607,200
강원도,철원군,젖소,암,201608,181
강원도,철원군,젖소,암,201609,158
강원도,철원군,젖소,암,201610,189
강원도,철원군,젖소,암,201611,171
강원도,철원군,젖소,암,201612,145
강원도,철원군,한우,수,201601,81
강원도,철원군,한우,수,201602,74
강원도,철원군,한우,수,201603,308
강원도,철원군,한우,수,201604,361
강원도,철원군,한우,수,201605,277
강원도,철원군,한우,수,201606,252
강원도,철원군,한우,수,201607,172
강원도,철원군,한우,수,201608,153
강원도,철원군,한우,수,201609,85
강원도,철원군,한우,수,201610,117
강원도,철원군,한우,수,201611,87
강원도,철원군,한우,수,201612,67
강원도,철원군,한우,암,201601,80
강원도,철원군,한우,암,201602,83
강원도,철원군,한우,암,201603,273
강원도,철원군,한우,암,201604,355
강원도,철원군,한우,암,201605,274
강원도,철원군,한우,암,201606,230
강원도,철원군,한우,암,201607,174
강원도,철원군,한우,암,201608,143
강원도,철원군,한우,암,201609,87
강원도,철원군,한우,암,201610,100
강원도,철원군,한우,암,201611,56
강원도,철원군,한우,암,201612,84
강원도,춘천시,육우,수,201601,15
강원도,춘천시,육우,수,201602,12
강원도,춘천시,육우,수,201603,18
강원도,춘천시,육우,수,201604,9
강원도,춘천시,육우,수,201605,7
강원도,춘천시,육우,수,201606,20
강원도,춘천시,육우,수,201607,29
강원도,춘천시,육우,수,201608,17
강원도,춘천시,육우,수,201609,20
강원도,춘천시,육우,수,201610,9
강원도,춘천시,육우,수,201611,20
강원도,춘천시,육우,수,201612,9
강원도,춘천시,육우,암,201602,2
강원도,춘천시,육우,암,201603,1
강원도,춘천시,육우,암,201604,1
강원도,춘천시,육우,암,201605,4
강원도,춘천시,육우,암,201606,1
강원도,춘천시,육우,암,201607,3
강원도,춘천시,육우,암,201608,2
강원도,춘천시,육우,암,201609,1
강원도,춘천시,육우,암,201610,1
강원도,춘천시,육우,암,201611,2
강원도,춘천시,육우,암,201612,2
강원도,춘천시,젖소,암,201601,10
강원도,춘천시,젖소,암,201602,9
강원도,춘천시,젖소,암,201603,13
강원도,춘천시,젖소,암,201604,11
강원도,춘천시,젖소,암,201605,13
강원도,춘천시,젖소,암,201606,11
강원도,춘천시,젖소,암,201607,16
강원도,춘천시,젖소,암,201608,14
강원도,춘천시,젖소,암,201609,15
강원도,춘천시,젖소,암,201610,12
강원도,춘천시,젖소,암,201611,13
강원도,춘천시,젖소,암,201612,12
강원도,춘천시,한우,수,201601,113
강원도,춘천시,한우,수,201602,219
강원도,춘천시,한우,수,201603,417
강원도,춘천시,한우,수,201604,451
강원도,춘천시,한우,수,201605,370
강원도,춘천시,한우,수,201606,293
강원도,춘천시,한우,수,201607,204
강원도,춘천시,한우,수,201608,182
강원도,춘천시,한우,수,201609,132
강원도,춘천시,한우,수,201610,150
강원도,춘천시,한우,수,201611,124
강원도,춘천시,한우,수,201612,93
강원도,춘천시,한우,암,201601,114
강원도,춘천시,한우,암,201602,202
강원도,춘천시,한우,암,201603,434
강원도,춘천시,한우,암,201604,401
강원도,춘천시,한우,암,201605,327
강원도,춘천시,한우,암,201606,252
강원도,춘천시,한우,암,201607,181
강원도,춘천시,한우,암,201608,166
강원도,춘천시,한우,암,201609,127
강원도,춘천시,한우,암,201610,110
강원도,춘천시,한우,암,201611,122
강원도,춘천시,한우,암,201612,84
강원도,태백시,한우,수,201601,16
강원도,태백시,한우,수,201602,6
강원도,태백시,한우,수,201603,27
강원도,태백시,한우,수,201604,25
강원도,태백시,한우,수,201605,24
강원도,태백시,한우,수,201606,17
강원도,태백시,한우,수,201607,15
강원도,태백시,한우,수,201608,17
강원도,태백시,한우,수,201609,5
강원도,태백시,한우,수,201610,11
강원도,태백시,한우,수,201611,4
강원도,태백시,한우,수,201612,10
강원도,태백시,한우,암,201601,14
강원도,태백시,한우,암,201602,7
강원도,태백시,한우,암,201603,20
강원도,태백시,한우,암,201604,24
강원도,태백시,한우,암,201605,19
강원도,태백시,한우,암,201606,15
강원도,태백시,한우,암,201607,20
강원도,태백시,한우,암,201608,15
강원도,태백시,한우,암,201609,10
강원도,태백시,한우,암,201610,11
강원도,태백시,한우,암,201611,6
강원도,태백시,한우,암,201612,6
강원도,평창군,육우,수,201601,20
강원도,평창군,육우,수,201602,30
강원도,평창군,육우,수,201603,51
강원도,평창군,육우,수,201604,28
강원도,평창군,육우,수,201605,29
강원도,평창군,육우,수,201606,35
강원도,평창군,육우,수,201607,65
강원도,평창군,육우,수,201608,38
강원도,평창군,육우,수,201609,30
강원도,평창군,육우,수,201610,29
강원도,평창군,육우,수,201611,24
강원도,평창군,육우,수,201612,37
강원도,평창군,육우,암,201601,1
강원도,평창군,육우,암,201602,1
강원도,평창군,육우,암,201603,4
강원도,평창군,육우,암,201604,2
강원도,평창군,육우,암,201605,4
강원도,평창군,육우,암,201606,5
강원도,평창군,육우,암,201607,6
강원도,평창군,육우,암,201608,8
강원도,평창군,육우,암,201609,3
강원도,평창군,육우,암,201610,4
강원도,평창군,육우,암,201611,1
강원도,평창군,육우,암,201612,1
강원도,평창군,젖소,암,201601,36
강원도,평창군,젖소,암,201602,41
강원도,평창군,젖소,암,201603,30
강원도,평창군,젖소,암,201604,19
강원도,평창군,젖소,암,201605,24
강원도,평창군,젖소,암,201606,42
강원도,평창군,젖소,암,201607,59
강원도,평창군,젖소,암,201608,31
강원도,평창군,젖소,암,201609,32
강원도,평창군,젖소,암,201610,30
강원도,평창군,젖소,암,201611,25
강원도,평창군,젖소,암,201612,41
강원도,평창군,한우,수,201601,77
강원도,평창군,한우,수,201602,120
강원도,평창군,한우,수,201603,218
강원도,평창군,한우,수,201604,334
강원도,평창군,한우,수,201605,255
강원도,평창군,한우,수,201606,190
강원도,평창군,한우,수,201607,143
강원도,평창군,한우,수,201608,139
강원도,평창군,한우,수,201609,138
강원도,평창군,한우,수,201610,109
강원도,평창군,한우,수,201611,94
강원도,평창군,한우,수,201612,43
강원도,평창군,한우,암,201601,63
강원도,평창군,한우,암,201602,101
강원도,평창군,한우,암,201603,227
강원도,평창군,한우,암,201604,283
강원도,평창군,한우,암,201605,199
강원도,평창군,한우,암,201606,171
강원도,평창군,한우,암,201607,119
강원도,평창군,한우,암,201608,115
강원도,평창군,한우,암,201609,141
강원도,평창군,한우,암,201610,123
강원도,평창군,한우,암,201611,88
강원도,평창군,한우,암,201612,46
강원도,홍천군,육우,수,201601,33
강원도,홍천군,육우,수,201602,37
강원도,홍천군,육우,수,201603,38
강원도,홍천군,육우,수,201604,27
강원도,홍천군,육우,수,201605,14
강원도,홍천군,육우,수,201606,39
강원도,홍천군,육우,수,201607,49
강원도,홍천군,육우,수,201608,39
강원도,홍천군,육우,수,201609,41
강원도,홍천군,육우,수,201610,34
강원도,홍천군,육우,수,201611,47
강원도,홍천군,육우,수,201612,34
강원도,홍천군,육우,암,201601,1
강원도,홍천군,육우,암,201602,3
강원도,홍천군,육우,암,201603,4
강원도,홍천군,육우,암,201604,5
강원도,홍천군,육우,암,201605,3
강원도,홍천군,육우,암,201606,4
강원도,홍천군,육우,암,201607,9
강원도,홍천군,육우,암,201608,4
강원도,홍천군,육우,암,201609,7
강원도,홍천군,육우,암,201610,3
강원도,홍천군,육우,암,201611,7
강원도,홍천군,육우,암,201612,2
강원도,홍천군,젖소,암,201601,31
강원도,홍천군,젖소,암,201602,32
강원도,홍천군,젖소,암,201603,25
강원도,홍천군,젖소,암,201604,27
강원도,홍천군,젖소,암,201605,19
강원도,홍천군,젖소,암,201606,25
강원도,홍천군,젖소,암,201607,36
강원도,홍천군,젖소,암,201608,26
강원도,홍천군,젖소,암,201609,32
강원도,홍천군,젖소,암,201610,35
강원도,홍천군,젖소,암,201611,34
강원도,홍천군,젖소,암,201612,31
강원도,홍천군,한우,수,201601,203
강원도,홍천군,한우,수,201602,264
강원도,홍천군,한우,수,201603,581
강원도,홍천군,한우,수,201604,649
강원도,홍천군,한우,수,201605,475
강원도,홍천군,한우,수,201606,385
강원도,홍천군,한우,수,201607,320
강원도,홍천군,한우,수,201608,258
강원도,홍천군,한우,수,201609,203
강원도,홍천군,한우,수,201610,208
강원도,홍천군,한우,수,201611,193
강원도,홍천군,한우,수,201612,175
강원도,홍천군,한우,암,201601,211
강원도,홍천군,한우,암,201602,280
강원도,홍천군,한우,암,201603,621
강원도,홍천군,한우,암,201604,594
강원도,홍천군,한우,암,201605,470
강원도,홍천군,한우,암,201606,373
강원도,홍천군,한우,암,201607,304
강원도,홍천군,한우,암,201608,240
강원도,홍천군,한우,암,201609,183
강원도,홍천군,한우,암,201610,175
강원도,홍천군,한우,암,201611,178
강원도,홍천군,한우,암,201612,171
강원도,화천군,육우,수,201602,2
강원도,화천군,육우,수,201604,3
강원도,화천군,육우,수,201605,2
강원도,화천군,육우,수,201607,4
강원도,화천군,육우,수,201608,1
강원도,화천군,육우,수,201609,2
강원도,화천군,육우,수,201610,2
강원도,화천군,육우,수,201611,2
강원도,화천군,육우,수,201612,2
강원도,화천군,육우,암,201605,1
강원도,화천군,젖소,암,201601,1
강원도,화천군,젖소,암,201602,2
강원도,화천군,젖소,암,201604,2
강원도,화천군,젖소,암,201606,2
강원도,화천군,젖소,암,201607,1
강원도,화천군,젖소,암,201608,1
강원도,화천군,젖소,암,201609,2
강원도,화천군,젖소,암,201610,2
강원도,화천군,젖소,암,201611,1
강원도,화천군,한우,수,201601,45
강원도,화천군,한우,수,201602,70
강원도,화천군,한우,수,201603,124
강원도,화천군,한우,수,201604,160
강원도,화천군,한우,수,201605,134
강원도,화천군,한우,수,201606,87
강원도,화천군,한우,수,201607,104
강원도,화천군,한우,수,201608,80
강원도,화천군,한우,수,201609,62
강원도,화천군,한우,수,201610,80
강원도,화천군,한우,수,201611,55
강원도,화천군,한우,수,201612,41
강원도,화천군,한우,암,201601,56
강원도,화천군,한우,암,201602,49
강원도,화천군,한우,암,201603,122
강원도,화천군,한우,암,201604,141
강원도,화천군,한우,암,201605,118
강원도,화천군,한우,암,201606,84
강원도,화천군,한우,암,201607,80
강원도,화천군,한우,암,201608,71
강원도,화천군,한우,암,201609,64
강원도,화천군,한우,암,201610,69
강원도,화천군,한우,암,201611,51
강원도,화천군,한우,암,201612,60
강원도,횡성군,육우,수,201601,45
강원도,횡성군,육우,수,201602,43
강원도,횡성군,육우,수,201603,51
강원도,횡성군,육우,수,201604,42
강원도,횡성군,육우,수,201605,59
강원도,횡성군,육우,수,201606,55
강원도,횡성군,육우,수,201607,56
강원도,횡성군,육우,수,201608,50
강원도,횡성군,육우,수,201609,33
강원도,횡성군,육우,수,201610,54
강원도,횡성군,육우,수,201611,31
강원도,횡성군,육우,수,201612,49
강원도,횡성군,육우,암,201601,5
강원도,횡성군,육우,암,201602,5
강원도,횡성군,육우,암,201603,11
강원도,횡성군,육우,암,201604,7
강원도,횡성군,육우,암,201605,14
강원도,횡성군,육우,암,201606,8
강원도,횡성군,육우,암,201607,7
강원도,횡성군,육우,암,201608,7
강원도,횡성군,육우,암,201609,2
강원도,횡성군,육우,암,201610,9
강원도,횡성군,육우,암,201611,5
강원도,횡성군,육우,암,201612,2
강원도,횡성군,젖소,암,201601,32
강원도,횡성군,젖소,암,201602,34
강원도,횡성군,젖소,암,201603,26
강원도,횡성군,젖소,암,201604,43
강원도,횡성군,젖소,암,201605,32
강원도,횡성군,젖소,암,201606,55
강원도,횡성군,젖소,암,201607,60
강원도,횡성군,젖소,암,201608,46
강원도,횡성군,젖소,암,201609,31
강원도,횡성군,젖소,암,201610,47
강원도,횡성군,젖소,암,201611,23
강원도,횡성군,젖소,암,201612,32
강원도,횡성군,한우,수,201601,272
강원도,횡성군,한우,수,201602,497
강원도,횡성군,한우,수,201603,1332
강원도,횡성군,한우,수,201604,1297
강원도,횡성군,한우,수,201605,1003
강원도,횡성군,한우,수,201606,722
강원도,횡성군,한우,수,201607,562
강원도,횡성군,한우,수,201608,546
강원도,횡성군,한우,수,201609,443
강원도,횡성군,한우,수,201610,438
강원도,횡성군,한우,수,201611,311
강원도,횡성군,한우,수,201612,340
강원도,횡성군,한우,암,201601,270
강원도,횡성군,한우,암,201602,478
강원도,횡성군,한우,암,201603,1271
강원도,횡성군,한우,암,201604,1307
강원도,횡성군,한우,암,201605,930
강원도,횡성군,한우,암,201606,685
강원도,횡성군,한우,암,201607,537
강원도,횡성군,한우,암,201608,520
강원도,횡성군,한우,암,201609,387
강원도,횡성군,한우,암,201610,360
강원도,횡성군,한우,암,201611,305
강원도,횡성군,한우,암,201612,304
경기도,가평군,육우,수,201601,62
경기도,가평군,육우,수,201602,51
경기도,가평군,육우,수,201603,55
경기도,가평군,육우,수,201604,45
경기도,가평군,육우,수,201605,35
경기도,가평군,육우,수,201606,56
경기도,가평군,육우,수,201607,61
경기도,가평군,육우,수,201608,54
경기도,가평군,육우,수,201609,46
경기도,가평군,육우,수,201610,50
경기도,가평군,육우,수,201611,69
경기도,가평군,육우,수,201612,47
경기도,가평군,육우,암,201601,13
경기도,가평군,육우,암,201602,13
경기도,가평군,육우,암,201603,6
경기도,가평군,육우,암,201604,9
경기도,가평군,육우,암,201605,9
경기도,가평군,육우,암,201606,12
경기도,가평군,육우,암,201607,11
경기도,가평군,육우,암,201608,8
경기도,가평군,육우,암,201609,5
경기도,가평군,육우,암,201610,12
경기도,가평군,육우,암,201611,8
경기도,가평군,육우,암,201612,3
경기도,가평군,젖소,암,201601,44
경기도,가평군,젖소,암,201602,37
경기도,가평군,젖소,암,201603,57
경기도,가평군,젖소,암,201604,42
경기도,가평군,젖소,암,201605,34
경기도,가평군,젖소,암,201606,56
경기도,가평군,젖소,암,201607,57
경기도,가평군,젖소,암,201608,45
경기도,가평군,젖소,암,201609,44
경기도,가평군,젖소,암,201610,45
경기도,가평군,젖소,암,201611,60
경기도,가평군,젖소,암,201612,50
경기도,가평군,한우,수,201601,36
경기도,가평군,한우,수,201602,110
경기도,가평군,한우,수,201603,306
경기도,가평군,한우,수,201604,274
경기도,가평군,한우,수,201605,173
경기도,가평군,한우,수,201606,102
경기도,가평군,한우,수,201607,106
경기도,가평군,한우,수,201608,109
경기도,가평군,한우,수,201609,86
경기도,가평군,한우,수,201610,76
경기도,가평군,한우,수,201611,38
경기도,가평군,한우,수,201612,33
경기도,가평군,한우,암,201601,40
경기도,가평군,한우,암,201602,84
경기도,가평군,한우,암,201603,312
경기도,가평군,한우,암,201604,240
경기도,가평군,한우,암,201605,156
