날짜,가임암소 수,도축 수,암송아지가격,숫송아지가격,소비자 심리지수,물가 총지수,물가 농축수산물지수,도체 중량,생산량,출생두수,사육비,도매 가격,소비자 가격
20200218,-0.111145791,-1.181931152,0.833586457,0.617316126,2.234530319,1.814496631,-0.668672542,2.217432662,-2.157573924,-1.60338242,-2.171982117,1.743923445,1.455039826
20200219,-0.111145791,-1.181931152,0.859859539,0.621228687,2.234530319,1.814496631,-0.668672542,2.217432662,-2.157573924,-1.60338242,-2.171982117,0.984514682,1.63769052
20200222,-0.111145791,-1.181931152,0.737689708,0.610795192,2.234530319,1.814496631,-0.668672542,2.217432662,-2.157573924,-1.60338242,-2.171982117,-2.506800643,1.57611551
20200223,-0.111145791,-1.181931152,0.732435091,0.579494708,2.234530319,1.814496631,-0.668672542,2.217432662,-2.157573924,-1.60338242,-2.171982117,1.328386991,1.675356085
20200224,-0.111145791,-1.181931152,0.783667601,0.627314893,2.234530319,1.814496631,-0.668672542,2.217432662,-2.157573924,-1.60338242,-2.171982117,1.333010484,1.675356085
20200225,-0.111145791,-1.181931152,0.834900111,0.675135076,2.234530319,1.814496631,-0.668672542,2.217432662,-2.157573924,-1.60338242,-2.171982117,1.274638882,1.787042671
20200226,-0.111145791,-1.181931152,0.886132621,0.72295526,2.234530319,1.814496631,-0.668672542,2.217432662,-2.157573924,-1.60338242,-2.171982117,0.923253397,1.532336115
20200301,-0.111145791,-0.575132872,0.892044064,0.732084568,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,-0.481710608,1.532336115
20200302,-0.111145791,-0.575132872,0.897955508,0.741213876,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.244586176,1.706034414
20200303,-0.111145791,-0.575132872,0.922914936,0.774688005,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.474604964,1.635288658
20200304,-0.111145791,-0.575132872,0.947874363,0.808162133,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.741033762,1.664001827
20200305,-0.111145791,-0.575132872,0.972833791,0.841636262,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.970474613,1.71324
20200308,-0.111145791,-0.575132872,1.003047836,0.908149791,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,-1.177546339,1.71324
20200309,-0.111145791,-0.575132872,0.95969725,0.912062351,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.770508531,1.630921636
20200310,-0.111145791,-0.575132872,0.956194172,0.961621451,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.6722593,1.670224834
20200311,-0.111145791,-0.575132872,0.952691096,1.011180551,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.230715696,1.62371605
20200312,-0.111145791,-0.575132872,0.949188018,1.060739651,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.286775552,1.668805552
20200315,-0.111145791,-0.575132872,1.016184377,1.069868959,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,-0.579381903,1.668805552
20200316,-0.111145791,-0.575132872,1.014870722,1.071173145,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.210487914,1.716951969
20200317,-0.111145791,-0.575132872,1.017498031,1.059870192,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.196617434,1.720227235
20200318,-0.111145791,-0.575132872,1.020125339,1.048567241,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,0.920363713,1.646752091
20200319,-0.111145791,-0.575132872,1.022752647,1.037264288,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,0.648733486,1.660835737
20200322,-0.111145791,-0.575132872,0.968892829,0.987705188,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,-1.669948368,1.823944007
20200323,-0.111145791,-0.575132872,0.963638213,0.944667022,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,0.852167188,1.729943859
20200324,-0.111145791,-0.575132872,1.019687455,0.943362836,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,0.989138175,1.538777473
20200325,-0.111145791,-0.575132872,1.075736695,0.942058649,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.202974737,1.553188645
20200326,-0.111145791,-0.575132872,1.131785937,0.940754462,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.218579027,1.553188645
20200329,-0.111145791,-0.575132872,1.101571893,0.915974912,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,-0.969489144,1.585504608
20200330,-0.111145791,-0.575132872,1.101571893,0.915974912,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.400629073,1.526877338
20200331,-0.111145791,-0.575132872,1.101571893,0.915974912,2.211366691,3.193119556,-2.450907848,2.217432662,-2.162473117,-1.60335881,-2.171982117,1.563607209,1.526877338
20200401,1.462701018,-0.315581865,1.101571893,0.915974912,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.916148568,1.31758781
20200402,1.462701018,-0.315581865,1.101571893,0.915974912,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,2.058898921,1.321190603
20200405,1.462701018,-0.315581865,1.155431711,0.987705188,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,-0.566667297,1.409841149
20200406,1.462701018,-0.315581865,1.012243414,0.95379633,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.700000259,1.358419465
20200407,1.462701018,-0.315581865,1.025004626,0.966465574,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.609842141,1.495107253
20200408,1.462701018,-0.315581865,1.037765836,0.979134817,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.700578196,1.315185948
20200409,1.462701018,-0.315581865,1.050527048,0.991804061,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.445130195,1.206010399
20200412,1.462701018,-0.315581865,1.063288259,1.004473305,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,-2.123628642,1.315185948
20200413,1.462701018,-0.315581865,1.076049471,1.017142549,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.623134684,1.176533
20200414,1.462701018,-0.315581865,1.088810681,1.029811791,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.578633562,1.106005596
20200415,1.462701018,-0.315581865,1.101571893,1.042481035,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.698844386,1.420977055
20200416,1.462701018,-0.315581865,1.114333105,1.055150279,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.320295878,1.820450389
20200419,1.462701018,-0.315581865,1.127094315,1.067819522,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,-0.724444003,1.82459906
20200420,1.462701018,-0.315581865,1.139855526,1.080488766,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.533554503,1.886064894
20200421,1.462701018,-0.315581865,1.152616738,1.093158009,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.585568802,1.649153953
20200422,1.462701018,-0.315581865,1.16537795,1.105827253,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,1.564763082,1.423488093
20200423,1.462701018,-0.315581865,1.17813916,1.118496496,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,0.981047062,1.432222137
20200426,1.462701018,-0.315581865,1.190900372,1.13116574,2.206848809,3.619769968,-3.178141795,2.217432662,-2.173590518,-1.603356475,-2.171982117,-1.509281979,1.499910977
