날짜,가임암소 수,도축 수,2년전 암송아지 가격,2년전 수송아지 가격,도매 가격,소비자 가격,소비자 심리지수,물가 총지수,물가 농축수산물지수,도체중량,출생두수,사육비,생산량
20150216,-1.7142128188463628,0.7459993973433343,-1.6553122765439379,-1.6898712648956165,-2.415842373433962,-2.0827273897068554,0.20464281390950426,-1.5120721011439415,-1.126258770158571,-0.24523329206812763,-0.6291353400035555,-1.448933337990515,-1.4090164766682314
20150217,-1.7142128188463628,0.7459993973433343,-1.6388444711534753,-1.6849267015111407,-3.1249501196944593,-2.0827273897068554,0.20464281390950426,-1.5120721011439415,-1.126258770158571,-0.24523329206812763,-0.6291353400035555,-1.448933337990515,-1.4090164766682314
20150223,-1.7142128188463628,0.7459993973433343,-1.6223766657630134,-1.679982138126663,-4.478500864369937,-1.9877945479132402,0.20464281390950426,-1.5120721011439415,-1.126258770158571,-0.24523329206812763,-0.6291353400035555,-1.448933337990515,-1.4090164766682314
20150224,-1.7142128188463628,0.7459993973433343,-1.6059088603725509,-1.675037574742187,-2.423190640234589,-1.928185554228877,0.20464281390950426,-1.5120721011439415,-1.126258770158571,-0.24523329206812763,-0.6291353400035555,-1.448933337990515,-1.4090164766682314
20150225,-1.7142128188463628,0.7459993973433343,-1.5894410549820885,-1.6700930113577108,-2.3239890384261255,-2.2883869092275493,0.20464281390950426,-1.5120721011439415,-1.126258770158571,-0.24523329206812763,-0.6291353400035555,-1.448933337990515,-1.4090164766682314
20150226,-1.7142128188463628,0.7459993973433343,-1.5921406952100332,-1.6687195215286896,-2.236544663498665,-2.557051946289265,0.20464281390950426,-1.5120721011439415,-1.126258770158571,-0.24523329206812763,-0.6291353400035555,-1.448933337990515,-1.4090164766682314
20150227,-1.7142128188463628,0.7459993973433343,-1.582691954412227,-1.6549846232384773,-2.1931898893749664,-2.599508494497501,0.20464281390950426,-1.5120721011439415,-1.126258770158571,-0.24523329206812763,-0.6291353400035555,-1.448933337990515,-1.4090164766682314
20150302,-1.7142128188463628,0.3180353248288331,-1.5921406952100332,-1.655442453181484,-1.9925822057178517,-2.7735803421512677,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150303,-1.7142128188463628,0.3180353248288331,-1.6015894360078395,-1.6559002831244913,-1.86104822998663,-2.740973713127343,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150304,-1.7142128188463628,0.3180353248288331,-1.6110381768056456,-1.6563581130674985,-1.830185509423997,-2.788525047120567,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150305,-1.7142128188463628,0.3180353248288331,-1.608338536577701,-1.64674368426435,-1.8867671637888241,-2.448363182876182,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150306,-1.7142128188463628,0.3180353248288331,-1.5044023878018324,-1.6783339503318382,-1.796383482141113,-2.4541372734325018,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150309,-1.7142128188463628,0.3180353248288331,-1.522849929359454,-1.6700930113577108,-1.916160230991332,-2.25323288731113,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150310,-1.7142128188463628,0.3180353248288331,-1.5412974709170757,-1.6618520723835835,-1.7530287080174143,-2.068122337123222,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150311,-1.7142128188463628,0.3180353248288331,-1.5597450124746974,-1.653611133409456,-1.8654571900670063,-2.0861239135635143,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150312,-1.7142128188463628,0.3180353248288331,-1.566494113044559,-1.6549846232384773,-1.8860323371087615,-2.103616011425307,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150313,-1.7142128188463628,0.3180353248288331,-1.6515327802248154,-1.6934423384510715,-1.9955215124381025,-2.1389398595345592,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150316,-1.7142128188463628,0.3180353248288331,-1.6488331399968708,-1.67329782095876,-2.008748392679231,-2.122127066444098,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150317,-1.7142128188463628,0.3180353248288331,-1.646133499768926,-1.6531533034664494,-1.9176298843514572,-2.07202833955838,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150318,-1.7142128188463628,0.3180353248288331,-1.6434338595409814,-1.6330087859741376,-2.046959380042491,-2.0141176078023464,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150319,-1.7142128188463628,0.3180353248288331,-1.6488331399968708,-1.653611133409456,-2.0976624209668167,-2.3901127987344823,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150320,-1.7142128188463628,0.3180353248288331,-1.6636811612505662,-1.871996016223831,-2.337950745347317,-2.4436080494768593,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150323,-1.7142128188463628,0.3180353248288331,-1.6191370974894796,-1.7405988225808,-2.3511776255884453,-2.3957170630979694,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150324,-1.7142128188463628,0.3180353248288331,-1.574593033728393,-1.6092016289377695,-2.191720236014841,-2.3957170630979694,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150325,-1.7142128188463628,0.3180353248288331,-1.5300489699673065,-1.4778044352947393,-2.1219117014088855,-2.4067557656321106,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
20150326,-1.7142128188463628,0.3180353248288331,-1.5597450124746974,-1.4956598030720152,-2.345299012147944,-2.277857685271907,-0.21347923949150097,-1.5069170442632582,-1.4638671760021176,-0.5039220696914921,0.8818882982574123,-1.448933337990515,-1.4090164766682314
